algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw,extra_json
nsga2,42,34,gen_7,4052540.3458149326,5735710.703200261,2427300237.7582936,845.1078199484215,0.923828125,50.41893458366394,0,P1,128x128,4,128,2,0,1,2x2,3,80,"{""generation"": 7, ""accuracy_violation"": 0.0}"
nsga2,42,35,gen_7,4761170.464182462,1248300.8586948751,1005903865.3005512,30.12938593901255,0.9169921875,16.776139974594116,0,P2,512x512,6,128,2,1,1,2x2,2,80,"{""generation"": 7, ""accuracy_violation"": 0.0}"
nsga2,42,36,gen_7,3884383.145814948,3787740.2723677782,2427300237.7582936,432.8685861873989,0.91015625,49.800909757614136,1,P2,128x128,4,128,2,1,1,2x2,2,80,"{""generation"": 7, ""accuracy_violation"": 0.0}"
nsga2,42,37,gen_8,3884383.145814948,5735710.703200261,2427300237.7582936,845.1078199484215,0.6494140625,49.94900560379028,0,P3,128x128,4,128,2,0,1,2x2,2,80,"{""generation"": 8, ""accuracy_violation"": 0.2305859375}"
nsga2,42,38,gen_8,4565070.698564917,3787740.2723677782,2427300237.7582936,432.8685861873989,0.916015625,45.97467398643494,0,P1,128x128,4,128,2,1,1,2x2,3,40,"{""generation"": 8, ""accuracy_violation"": 0.0}"
nsga2,42,39,gen_8,4761170.464182462,1248300.8586948751,894144505.3005514,30.12938593901255,0.9140625,15.78675103187561,0,P1,512x512,4,128,2,1,1,2x2,2,80,"{""generation"": 8, ""accuracy_violation"": 0.0}"
nsga2,42,40,gen_8,4559949.225119956,797588.8653504751,885788665.3005514,18.642665939012545,0.9208984375,15.889345645904541,0,P1,512x512,7,128,2,1,1,2x2,2,40,"{""generation"": 8, ""accuracy_violation"": 0.0}"
nsga2,42,41,gen_9,4052540.3458149326,3787740.2723677782,3083612557.758293,432.8685861873989,0.90625,43.79014778137207,0,P1,128x128,6,128,2,1,1,2x2,3,80,"{""generation"": 9, ""accuracy_violation"": 0.0}"
nsga2,42,42,gen_9,4831206.264182526,1248300.8586948751,894144505.3005514,30.12938593901255,0.9189453125,15.543887853622437,0,P1,512x512,4,128,2,1,1,2x2,3,80,"{""generation"": 9, ""accuracy_violation"": 0.0}"
nsga2,42,43,gen_9,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.9140625,15.212503433227539,1,P1,512x512,7,128,2,1,1,2x2,2,80,"{""generation"": 9, ""accuracy_violation"": 0.0}"
nsga2,42,44,gen_9,4230255.898565065,5735710.703200261,2427300237.7582936,845.1078199484215,0.9169921875,44.26439809799194,0,P2,128x128,4,128,2,0,1,2x2,2,40,"{""generation"": 9, ""accuracy_violation"": 0.0}"
nsga2,42,45,gen_10,3884383.145814948,3787740.2723677782,2427300237.7582936,432.8685861873989,0.7578125,44.95721936225891,0,P3,128x128,4,128,2,1,1,2x2,2,80,"{""generation"": 10, ""accuracy_violation"": 0.1221875}"
nsga2,42,46,gen_10,4052540.3458149326,5735710.703200261,2427300237.7582936,845.1078199484215,0.7939453125,43.96416735649109,0,P3,128x128,4,128,2,0,1,2x2,3,80,"{""generation"": 10, ""accuracy_violation"": 0.0860546875}"
nsga2,42,47,gen_10,4398971.225120035,797588.8653504751,885788665.3005514,18.642665939012545,0.9248046875,15.65109372138977,0,P1,512x512,7,128,2,1,1,2x2,3,80,"{""generation"": 10, ""accuracy_violation"": 0.0}"
nsga2,42,48,gen_10,4761170.464182462,1912910.9359328174,893297223.1245514,58.30707701478249,0.919921875,15.442107915878296,0,P1,512x512,4,128,2,0,1,2x2,2,80,"{""generation"": 10, ""accuracy_violation"": 0.0}"
