YEAR,ID,ARCHITECTURE,TECHNOLOGY,VENUE,ENOB,FS_HZ,P_W,P_W_PRED,AREA_MM2,AREA_UM2_PRED,FOMW_DERIVED_FJ,FOMA_DERIVED_UM2
2012,11.5,SAR,0.09,VLSI,9.059800664451828,100000.0,1.7e-07,1.0673374560991285e-06,0.03,42693498.24396514,3.1854967522888336,0.005621464856980295
2013,8.1,"Pipe, TI",0.028,VLSI,8.013289036544851,5400000000.0,0.5,0.02790384940554589,0.4,382.7688532996693,358.37349373067144,8360.136861749103
2013,8.2,Pipe,0.18,VLSI,12.3156146179402,20000000.0,0.00296,0.0020390571883076875,1.98,2039057.1883076874,29.033025821670535,7.768296098230764
2013,8.3,Pipe,0.13,VLSI,10.538205980066447,70000000.0,0.00638,0.002081824600323902,0.5,169944.8653325634,61.292387447120795,23.537045336276798
2013,8.4,Pipe,0.065,VLSI,9.275747508305649,200000000.0,0.0115,0.0024793521968449507,0.26,24793.521968449506,92.76616702245119,83.89288148117326
2013,8.5,Pipe,0.065,VLSI,8.37873754152824,800000000.0,0.019,0.00532563390029647,0.18,3328.521187685293,71.35300832053926,432.6245557119013
2013,21.1,"SAR, TI",0.032,VLSI,5.850498338870432,8800000000.0,0.035,0.010155192433816521,0.025,52.454506373019214,68.93025460246511,3812.8277974392126
2013,21.3,Flash,0.032,VLSI,4.840531561461794,5000000000.0,0.0085,0.0028651356927015016,0.02,45.842171083224024,59.33401354534419,3490.2360909025992
2013,21.4,SAR,0.04,VLSI,7.0498338870431905,24576000.0,5.46e-05,6.512573811032276e-05,0.0058,43131.072064454536,16.767564279273977,1.0757905560673386
2013,21.5,Pipe,0.028,VLSI,8.843853820598008,410000000.0,0.0021399999999999995,0.0037677244170727623,0.11,8965.43585264191,11.359641858640066,98.15473720005303
2013,22.2,"SAR, TI",0.065,VLSI,4.192691029900332,10000000000.0,0.0793,0.0036572593443743016,0.33,14.629037377497207,433.6580621332281,180463.0018965514
2014,5.1,"Pipe, SAR",0.18,VLSI,16.086378737541526,5000000.0,0.03052,0.006957969514566885,5.74,111327512.23307016,87.72674251045432,0.4124766562991545
2014,5.2,SAR,0.09,VLSI,8.627906976744187,250000.0,2e-07,1.9780114631665984e-06,0.04,12659273.364266232,2.022232972096329,0.02527791215120412
2014,5.3,Pipe,0.18,VLSI,11.667774086378737,30000000.0,0.006,0.0019520962762728043,3.06,867598.3450101352,61.472377903983094,28.21582145792824
2014,5.4,Subranging,0.065,VLSI,5.920265780730897,820000000.0,0.00426,0.0009931650551461802,0.087,590.8179983023084,85.78634493685416,1178.0277547399162
2014,23.1,"Pipe, SAR, TI",0.028,VLSI,10.50498338870432,200000000.0,0.0023,0.0058126623391943225,0.35,58126.62339194322,7.913757468729197,48.17069763574295
2014,23.2,"Pipe, SAR",0.065,VLSI,9.691029900332227,210000000.0,0.0053,0.003471682332249882,0.48,31489.18215192637,30.532747485368255,121.94664127741044
2014,23.3,SAR,0.028,VLSI,10.853820598006644,100000000.0,0.008,0.0037013108747961597,0.1,148052.43499184638,43.227927999647314,5.403490999955914
2014,23.4,"Pipe, SAR",0.04,VLSI,10.554817275747508,160000000.0,0.00496,0.004813562078172112,0.042,75211.90747143926,20.60843890428643,4.467377723767897
2015,3.2,SAR,0.18,VLSI,7.498338870431894,100000.0,1.2e-07,3.616220578984324e-07,0.12,14464882.315937297,6.636763293554619,0.0663676329355462
2015,3.3,SAR,0.014,VLSI,11.019933554817275,70000000.0,0.0043,0.0029070907275539812,0.019,237313.5287799168,29.582840048600815,0.6405028857034271
2015,3.5,"SAR, VCO",0.045,VLSI,11.003322259136212,200000000.0,0.0034,0.008210886394406891,0.06,82108.86394406891,8.2816880825827,5.845897470058378
2015,11.1,"Two-Step, binary search, TI",0.065,VLSI,4.641196013289036,25000000000.0,0.088,0.012476972563712605,0.24,7.985262440776068,141.05985975465674,240442.94276361942
2015,11.2,Asynchronous,0.028,VLSI,6.352159468438539,80000000.0,2.4e-05,0.00013071051322906596,0.0032,8169.407076816623,3.6722371302973578,3.1336423511870786
2015,11.3,"SAR, TI",0.028,VLSI,3.8936877076411958,46000000000.0,0.381,0.013674284806429422,0.14,2.5849309652985673,557.2503504108092,433280.4299362156
2016,5.4,"SAR, TI",0.016,VLSI,4.940199335548173,28000000000.0,0.28,0.017192388307129505,,8.771626687310974,325.72554202243896,
2016,8.4,SAR,0.13,VLSI,12.16611295681063,1000.0,1.3e-06,9.191680633354667e-08,,36766722533.41867,282.8644840602,
2016,15.1,"SAR, TI",0.065,VLSI,10.50498338870432,1600000000.0,0.0377,0.04650129871355458,0.9,7265.8279239929025,16.214600900602758,990.9400656495692
2016,15.2,"Pipe, SAR, TI",0.028,VLSI,9.807308970099669,800000000.0,0.0146,0.01433554338459685,0.0928,8959.714615373032,20.368952342172534,82.85978202098022
2016,15.3,SAR,0.04,VLSI,12.019933554817277,20000.0,1.17e-06,1.6611947014594199e-06,0.315,1661194701.4594197,14.086247674304673,0.0015169805187712727
2016,15.4,SAR,0.09,VLSI,9.46,600000.0,1.87e-07,8.451328930650591e-06,0.035,9390365.478500657,0.44253395302555,0.02981779576535791
2016,16.2,Flash,0.028,VLSI,4.59,10312500000.0,0.095,0.004967314266456521,,18.683305083017366,382.5004616338443,
2016,19.1,"SAR, TI",0.028,VLSI,4.524916943521594,24000000000.0,0.023,0.011050373702135826,0.03,7.673870626483212,41.62755146562064,31274.960405474987
2016,19.2,"SAR, TI",0.016,VLSI,8.06312292358804,1600000000.0,0.0082,0.00855838534816914,0.023,1337.2477106514277,19.16249307880065,137.5960478633881
2016,19.3,"Pipe, TI",0.028,VLSI,9.3421926910299,5000000000.0,2.3,0.06490530951295839,,1038.4849522073341,708.7247614282783,
2017,8.1,"Pipe, SAR, TI",0.016,VLSI,10.338870431893689,303000000.0,0.0036,0.007848429210048736,0.11374999999999999,34194.59621626959,9.17381020750175,26.612392035412523
2017,8.2,Pipe,0.028,VLSI,9.109634551495018,500000000.0,0.006,0.005524249048332371,0.015,8838.798477331793,21.722409498576994,13.576505936610621
2017,8.3,Pipe,0.028,VLSI,9.059800664451828,600000000.0,0.0142,0.006404024736594771,0.62,7115.5830406608575,44.34711164951122,697.0616422655565
2017,8.4,"Pipe, SAR",0.04,VLSI,11.867109634551495,100000000.0,0.0023,0.007471124222614393,0.068,298844.9689045757,6.157038570013642,1.82034183809099
2017,18.3,SAR,0.04,VLSI,11.186046511627906,200000.0,5.1e-07,9.319562479025828e-06,0.014,93195624.79025827,1.0944719800908727,0.0012017731546095857
2017,18.4,SAR,0.04,VLSI,13.794019933554816,80000.0,0.000101,2.272656207317741e-05,0.074,1420410129.5735881,88.88277925608759,0.00041678103223448593
2017,21.1,SAR,0.014,VLSI,9.749169435215949,300000000.0,0.0033,0.0051634940771473434,0.006,22948.862565099305,12.782042356183505,2.091606931011846
2017,21.2,"SAR, TI",0.016,VLSI,8.029900332225914,2000000000.0,0.0104,0.010454441903064495,0.014,1045.4441903064494,19.895849240792977,107.13149591196219
2017,21.3,"SAR, Pipe",0.18,VLSI,16.31893687707641,2000000.0,0.01135,0.003270013071268192,3.8730750000000005,327001307.12681913,69.41868275528446,0.09475374967838711
2017,21.4,SAR,0.055,VLSI,12.664451827242525,16000000.0,0.0163,0.002077446541361801,0.55,3246010.2208778136,156.92341223197087,1.355510211181687
2017,21.5,Flash,0.065,VLSI,6.468438538205981,2000000000.0,0.021,0.0035420445273070898,0.08,354.20445273070897,118.57558445752046,1806.8660488765024
2018,9.1,SAR,0.04,VLSI,10.770764119601328,1000000.0,3.1e-05,3.494242743054132e-05,0.073,13976970.972216528,17.743472494360564,0.04178301587381681
2018,9.2,"SAR, VCO",0.04,VLSI,8.77076411960133,20000.0,2.1e-08,1.747121371527068e-07,0.00975,174712137.1527068,2.403954337945622,0.0004464486627613298
2018,9.3,"Subranging, Time-Based",0.065,VLSI,7.182724252491695,950000000.0,0.0023,0.002760381140388199,0.007,1223.4376245487863,16.664365412064406,45.77266456118125
2018,9.4,"Two-step, SAR",0.04,VLSI,7.182724252491695,1100000000.0,0.004,0.003196230794133704,0.00165,1056.6052212012244,25.029481646578947,12.492840026848718
2018,9.5,"SAR, TI",0.016,VLSI,9.17607973421927,5000000000.0,0.641,0.05784625431835747,1.1,925.5400690937197,221.62195549334956,9507.962209153062
2018,25.5,"SAR, TI",0.014,VLSI,5.98671096345515,32000000000.0,0.199,0.04058443921271034,0.16,15.853296567464978,98.06714290519339,80740.30499289892
2019,7.3,"SAR, Pipe",0.04,VLSI,10.02325581395349,200000000.0,0.0039,0.004162561331992793,0.026,41625.61331992793,18.738462638497175,4.996923370265915
2019,7.4,SAR,0.065,VLSI,9.07,200000.0,3.8e-08,2.1498197680600422e-06,0.04,21498197.680600423,0.35351800708661735,0.014884968719436517
2019,7.5,"SAR, TI",0.028,VLSI,7.764119601328905,5000000000.0,0.029,0.02173866599853183,0.103,347.8186559765093,26.68057000549949,2369.050612557282
2019,18.4,"SAR, Single-Slope",0.18,VLSI,7.980066445182724,30000000.0,0.00114,0.00015149232042391492,0.023,67329.92018840664,150.50267852653963,2.732811794297693
2019,22.3,"SAR, TI",0.007,VLSI,4.591362126245847,28000000000.0,0.15,0.013499750684838108,0.09,6.8876279004276055,222.2263262512967,104535.26386861
2020,CD1.1,Pipe,0.016,VLSI,9.591362126245848,1000000000.0,0.0109,0.015428286496957848,0.095,6171.3145987831385,14.129890577478276,123.1504224642602
2020,CD1.2,SAR,0.04,VLSI,9.059800664451828,100000000.0,0.0014,0.0010673374560991285,0.027,42693.498243965136,26.233502665908045,5.0593183712822665
2020,CD1.3,"SAR, Flash",0.028,VLSI,7.26,1000000000.0,0.00255,0.0030655454838244573,0.002,1226.2181935297829,16.636517144862047,13.048248741068273
2020,CD2.5,SAR,0.04,VLSI,9.607973421926912,12000000.0,0.000472,0.0001872834664876321,0.018,520231.85135453363,50.40487650640214,0.27679966081481855
2020,CW2.3,"Time-Based, TI",0.016,VLSI,5.106312292358804,20000000000.0,0.175,0.01377885590853058,0.1,13.778855908530579,254.01238123356288,58059.97285338581
2021,C15-1,"SAR, Pipe",0.016,VLSI,10.056478405315616,500000000.0,0.0028,0.010648824037219735,0.0084,17038.118459551577,5.258796633719271,3.944097475289453
2021,C15-2,"Time-Based, TI",0.065,VLSI,6.152823920265781,20000000000.0,0.1293,0.028460632623827312,0.22,28.460632623827316,90.86235131101739,61839.805996670766
2021,C15-3,"SAR, TI",0.016,VLSI,6.750830564784054,8000000000.0,0.026,0.017231475952789604,0.023,107.69672470493502,30.177333701691243,1708.5013541880583
2021,C15-4,"SAR, Pipe",0.028,VLSI,9.55481727574751,1000000000.0,0.0192,0.015042381494287872,0.134,6016.952597715148,25.527872707245095,178.16327826931473
2021,C19-2,SAR,0.18,VLSI,9.3,1000.0,2.04e-07,1.260691879265195e-08,0.05,5042767517.060781,323.6318141731874,7.932152308166358e-05
2022,C10-2,"SAR, Pipe",0.065,VLSI,10.50498338870432,50000000.0,0.00046,0.0014531655847985806,0.049,232506.49356777288,6.331005974983358,1.6859744172510032
2022,C10-3,SAR,0.008,VLSI,10.006644518272426,250000000.0,0.00056,0.005143635206745628,0.0036,32919.26532317202,2.1774483511800646,0.8748676410991333
2022,C10-4,Subranging,0.028,VLSI,7.149501661129569,2500000000.0,0.0035,0.007098792117414101,0.024,454.32269551450247,9.86083249688105,422.6071070091878
2022,C10-5,SAR,0.065,VLSI,10.925249169435215,25000000.0,0.0005473511120895606,0.0009722942433528549,0.072,622268.315745827,11.258960254708033,0.9256457149190191
2022,C18-4,SAR,0.065,VLSI,9.7,20800.0,5.32e-06,3.4600652480941447e-07,,319902482.2572249,307.50865192096217,
2022,C19-1,"SAR, TI",0.004,VLSI,5.156146179401993,56000000000.0,0.24,0.03993674678492131,0.078,5.093972804199147,120.190060193193,122497.70934890231
2022,C19-2,"SAR, TI",0.022,VLSI,6.0199335548172765,3800000000.0,0.006,0.004931671769957653,0.0045,136.6114063700181,24.332519599338706,263.5211872608382
2022,C19-3,"SAR, Pipe, TI",0.005,VLSI,7.681063122923589,10000000000.0,0.625,0.0410450126879606,1.05,164.18005075184237,304.54369925597626,51163.34147500401
2022,C19-4,TI,0.028,VLSI,7.681063122923589,1400000000.0,0.00986,0.005746301776314483,0.15,1172.7146482274457,34.31772428187344,1023.2668295000801
2023,C14-1,"SAR, TI",0.028,VLSI,9.225913621262459,2000000000.0,0.1186,0.02395172125117284,0.54,2395.172125117284,99.0325486475779,1803.6282047113684
2023,C14-2,"SAR, Pipe",0.065,VLSI,12.481727574750831,60000000.0,0.00155,0.00686365813039687,0.195,762628.6811552079,4.516541968008467,2.0455564268012543
2023,C14-3,"SAR, Pipe",0.028,VLSI,10.98671096345515,150000000.0,0.00172,0.0060876658819065555,0.048,108225.17123389432,5.650770043448326,3.5481579342582514
2023,C14-4,Algorithmic,0.007,VLSI,12.0,4000000.0,0.00086,0.00032768,0.016,8192000.0,52.490234375,0.015625
2023,C18-1,Level Crossing,0.065,VLSI,9.906976744186048,32000.0,9.9e-06,6.144366891580533e-07,0.005,240014331.70236456,322.24638191985946,0.0001666567146898667
2024,C18.4,"SAR, Pipe",0.038,VLSI,10.654485049833887,475000000.0,0.00629,0.015312397466769262,0.038,27146.632628067397,8.215565215898376,11.198442332243038
2024,C18.5,Pipe,0.016,VLSI,10.911960132890366,1000000000.0,0.0178,0.038535172476779456,0.0396,15414.068990711781,9.238313393160979,20.55265226793117
2024,C24.2,"Time-Based, Pipe, SAR, TI",0.004,VLSI,7.096345514950166,16000000000.0,0.0942,0.04378877923787457,0.008,68.41996755917901,43.02472077984894,935.3994496510684
2024,C24.3,"SAR, TI",0.005,VLSI,5.40531561461794,60000000000.0,0.1093,0.05085613860663629,0.068,5.650682067404032,42.98399485081523,96271.56394766302
2024,C24.4,"SAR, TI",0.005,VLSI,8.046511627906979,10000000000.0,0.386,0.052877553840947264,0.71,211.5102153637891,145.99767650412366,26854.49490101756
2024,C24.5,"Pipe, TI",0.016,VLSI,8.179401993355482,10000000000.0,0.35,0.05797961701049833,1.1,231.91846804199332,120.73208415178932,37944.36930484807
2025,C5-3,SAR,0.065,VLSI,7.797342192691032,100000000.0,0.000599,0.00044490151242803706,0.03,17796.06049712148,26.92730787679165,13.486130823100993
2025,C8-1,Subranging,0.028,VLSI,11.691029900332225,560000000.0,0.00976,0.03703127821066536,0.078,47233.77322788949,5.271219613039998,13.210886138386147
2025,C8-2,"Time-Based, TI",0.016,VLSI,5.219269102990033,46000000000.0,0.1336,0.034272389336133975,0.085,6.478712539911903,77.96363345997777,104959.12510562578
2025,C8-3,Pipe,0.028,VLSI,10.056478405315616,3000000000.0,0.12541,0.06389294422331841,0.1368,2839.686409925263,39.25629082349605,385.39466758542653
2025,C8-4,"Time-Based, TI",0.028,VLSI,5.571428571428572,16000000000.0,0.0196,0.015216581520762357,0.0139,23.775908626191185,25.761370874603678,4677.003169397435
2025,C14-2,SAR,0.022,VLSI,9.475083056478406,10000000.0,1.46e-05,0.00014233581980091725,0.014,569343.279203669,2.0514864101560346,0.19671787494646908
2025,C32-1,"Pipe, SAR",0.18,VLSI,14.458471760797343,6000000.0,0.00115,0.00270156199127007,0.237,30017355.458556328,8.51359327467705,0.06316345897351702
