算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,是否帕累托点,RRAM器件预设,交叉阵列尺寸,ADC档位,DAC数量,正负权实现方式,差分相减位置,阵列分组数,PE阵列规模,Tile连接方式,片间带宽,附加JSON
nsga2,43,11,gen_1,4776673.845711748,4438871.811947091,1390330993.5429137,218.2687745735082,0.7470703125,22.42979621887207,0,P3,256x256,6,128,2,0,1,2x2,3,40,"{""generation"": 1, ""accuracy_violation"": 0.1329296875}"
nsga2,43,12,gen_1,16545535.691283956,4562551.981023899,1067659273.330602,37.236340718667925,0.927734375,15.153715133666992,0,P2,512x512,7,32,2,0,1,4x4,3,40,"{""generation"": 1, ""accuracy_violation"": 0.0}"
nsga2,43,13,gen_2,14822125.702073462,2703553.1488564275,1067525562.1178398,38.16042185520663,0.8916015625,15.307488679885864,0,P3,512x512,7,128,2,0,1,4x4,3,80,"{""generation"": 2, ""accuracy_violation"": 0.0}"
nsga2,43,14,gen_2,14866367.702073378,2382536.3047666484,1068555591.4298401,20.00914126098556,0.916015625,15.495209693908691,0,P2,512x512,7,128,2,1,1,4x4,2,40,"{""generation"": 2, ""accuracy_violation"": 0.0}"
nsga2,43,15,gen_2,4559949.225119956,1077230.9208284174,884941383.1245514,35.34259701478249,0.923828125,15.10642695426941,0,P1,512x512,7,128,2,0,1,2x2,2,40,"{""generation"": 2, ""accuracy_violation"": 0.0}"
nsga2,43,16,gen_2,14232350.455491522,7533624.284150348,2305310210.7135515,518.5815764296048,0.10546875,43.1817045211792,0,P2,128x128,7,128,2,0,1,4x4,3,40,"{""generation"": 2, ""accuracy_violation"": 0.77453125}"
nsga2,43,17,gen_3,4230255.898565065,5735710.703200261,2427300237.7582936,845.1078199484215,0.9033203125,43.68224263191223,1,P2,128x128,4,128,2,0,1,2x2,2,40,"{""generation"": 3, ""accuracy_violation"": 0.0}"
nsga2,43,18,gen_3,4698711.625120114,1077230.9208284174,884941383.1245514,35.34259701478249,0.9140625,14.948588609695435,0,P1,512x512,7,128,2,0,1,2x2,3,40,"{""generation"": 3, ""accuracy_violation"": 0.0}"
nsga2,43,19,gen_3,4565070.698564917,3787740.2723677782,2427300237.7582936,432.8685861873989,0.7529296875,43.52762770652771,0,P3,128x128,4,128,2,1,1,2x2,3,40,"{""generation"": 3, ""accuracy_violation"": 0.1270703125}"
nsga2,43,20,gen_3,14533920.102073267,2703553.1488564275,1067525562.1178398,38.16042185520663,0.9208984375,15.174608945846558,0,P2,512x512,7,128,2,0,1,4x4,2,80,"{""generation"": 3, ""accuracy_violation"": 0.0}"
nsga2,43,21,gen_4,14533920.102073267,2382536.3047666484,1068555591.4298401,20.00914126098556,0.912109375,14.953347444534302,0,P2,512x512,7,128,2,1,1,4x4,2,80,"{""generation"": 4, ""accuracy_violation"": 0.0}"
nsga2,43,22,gen_4,14533920.102073267,2382536.3047666484,1068555591.4298401,20.00914126098556,0.9130859375,15.302361249923706,0,P1,512x512,7,128,2,1,1,4x4,2,80,"{""generation"": 4, ""accuracy_violation"": 0.0}"
nsga2,43,23,gen_4,14533920.102073267,2703553.1488564275,1067525562.1178398,38.16042185520663,0.919921875,15.218392848968506,0,P1,512x512,7,128,2,0,1,4x4,2,80,"{""generation"": 4, ""accuracy_violation"": 0.0}"
nsga2,43,24,gen_4,4565070.698564917,5735710.703200261,2427300237.7582936,845.1078199484215,0.9130859375,43.708569049835205,0,P2,128x128,4,128,2,0,1,2x2,3,40,"{""generation"": 4, ""accuracy_violation"": 0.0}"
nsga2,43,25,gen_5,4698711.625120114,797588.8653504751,885788665.3005514,18.642665939012545,0.9208984375,15.004935264587402,0,P1,512x512,7,128,2,1,1,2x2,3,40,"{""generation"": 5, ""accuracy_violation"": 0.0}"
nsga2,43,26,gen_5,4398971.225120035,797588.8653504751,885788665.3005514,18.642665939012545,0.91015625,15.115334749221802,0,P1,512x512,7,128,2,1,1,2x2,3,80,"{""generation"": 5, ""accuracy_violation"": 0.0}"
nsga2,43,27,gen_5,4559949.225119956,1077230.9208284174,884941383.1245514,35.34259701478249,0.896484375,15.294190883636475,0,P2,512x512,7,128,2,0,1,2x2,2,40,"{""generation"": 5, ""accuracy_violation"": 0.0}"
nsga2,43,28,gen_5,4992184.264182465,1248300.8586948751,894144505.3005514,30.12938593901255,0.89453125,15.053222894668579,0,P2,512x512,4,128,2,1,1,2x2,2,40,"{""generation"": 5, ""accuracy_violation"": 0.0}"
nsga2,43,29,gen_6,3857624.406752502,3258052.8706482616,2378230157.7582936,506.9932599484214,0.10546875,43.483612298965454,0,P2,128x128,7,128,2,0,1,2x2,2,40,"{""generation"": 6, ""accuracy_violation"": 0.77453125}"
nsga2,43,30,gen_6,3884383.145814948,5735710.703200261,2427300237.7582936,845.1078199484215,0.7978515625,43.87182545661926,0,P3,128x128,4,128,2,0,1,2x2,2,80,"{""generation"": 6, ""accuracy_violation"": 0.0821484375}"
nsga2,43,31,gen_6,4398971.225120035,1077230.9208284174,884941383.1245514,35.34259701478249,0.9169921875,15.052037954330444,0,P2,512x512,7,128,2,0,1,2x2,3,80,"{""generation"": 6, ""accuracy_violation"": 0.0}"
nsga2,43,32,gen_6,4698711.625120114,797588.8653504751,885788665.3005514,18.642665939012545,0.9091796875,15.195798397064209,0,P2,512x512,7,128,2,1,1,2x2,3,40,"{""generation"": 6, ""accuracy_violation"": 0.0}"
nsga2,43,33,gen_7,4189636.1595024257,3258052.8706482616,2378230157.7582936,506.9932599484214,0.10546875,44.09053015708923,0,P2,128x128,7,128,2,0,1,2x2,3,40,"{""generation"": 7, ""accuracy_violation"": 0.77453125}"
nsga2,43,34,gen_7,4052540.3458149326,5735710.703200261,3083612557.758293,845.1078199484215,0.904296875,43.943358421325684,0,P2,128x128,6,128,2,0,1,2x2,3,80,"{""generation"": 7, ""accuracy_violation"": 0.0}"
nsga2,43,35,gen_7,4559949.225119956,797588.8653504751,885788665.3005514,18.642665939012545,0.91796875,15.186275243759155,0,P2,512x512,7,128,2,1,1,2x2,2,40,"{""generation"": 7, ""accuracy_violation"": 0.0}"
nsga2,43,36,gen_7,3513687.6067524604,3258052.8706482616,2378230157.7582936,506.9932599484214,0.10546875,43.95251774787903,0,P3,128x128,7,128,2,0,1,2x2,2,80,"{""generation"": 7, ""accuracy_violation"": 0.77453125}"
nsga2,43,37,gen_8,4698711.625120114,1077230.9208284174,884941383.1245514,35.34259701478249,0.9169921875,15.28933310508728,0,P2,512x512,7,128,2,0,1,2x2,3,40,"{""generation"": 8, ""accuracy_violation"": 0.0}"
nsga2,43,38,gen_8,3857624.406752502,3258052.8706482616,2378230157.7582936,506.9932599484214,0.10546875,42.81331205368042,0,P1,128x128,7,128,2,0,1,2x2,2,40,"{""generation"": 8, ""accuracy_violation"": 0.77453125}"
nsga2,43,39,gen_8,3681844.8067524326,3258052.8706482616,2378230157.7582936,506.9932599484214,0.10546875,44.07877230644226,0,P3,128x128,7,128,2,0,1,2x2,3,80,"{""generation"": 8, ""accuracy_violation"": 0.77453125}"
nsga2,43,40,gen_8,3884383.145814948,3787740.2723677782,3083612557.758293,432.8685861873989,0.9033203125,43.62829232215881,1,P2,128x128,6,128,2,1,1,2x2,2,80,"{""generation"": 8, ""accuracy_violation"": 0.0}"
nsga2,43,41,gen_9,4328935.425119968,797588.8653504751,885788665.3005514,18.642665939012545,0.9033203125,15.569232702255249,1,P2,512x512,7,128,2,1,1,2x2,2,80,"{""generation"": 9, ""accuracy_violation"": 0.0}"
nsga2,43,42,gen_9,3884383.145814948,5735710.703200261,3083612557.758293,845.1078199484215,0.9169921875,43.470062494277954,0,P2,128x128,6,128,2,0,1,2x2,2,80,"{""generation"": 9, ""accuracy_violation"": 0.0}"
nsga2,43,43,gen_9,4328935.425119968,1077230.9208284174,884941383.1245514,35.34259701478249,0.912109375,15.202668190002441,1,P1,512x512,7,128,2,0,1,2x2,2,80,"{""generation"": 9, ""accuracy_violation"": 0.0}"
nsga2,43,44,gen_9,4189636.1595024257,2438120.079495778,2378230157.7582936,263.8113061873989,0.10546875,44.17288589477539,0,P3,128x128,7,128,2,1,1,2x2,3,40,"{""generation"": 9, ""accuracy_violation"": 0.77453125}"
nsga2,43,45,gen_10,4189636.1595024257,2438120.079495778,2378230157.7582936,263.8113061873989,0.10546875,43.924012422561646,0,P2,128x128,7,128,2,1,1,2x2,3,40,"{""generation"": 10, ""accuracy_violation"": 0.77453125}"
nsga2,43,46,gen_10,4230255.898565065,3787740.2723677782,3083612557.758293,432.8685861873989,0.9052734375,43.83943295478821,0,P2,128x128,6,128,2,1,1,2x2,2,40,"{""generation"": 10, ""accuracy_violation"": 0.0}"
nsga2,43,47,gen_10,4189636.1595024257,3258052.8706482616,2378230157.7582936,506.9932599484214,0.10546875,44.5581533908844,0,P1,128x128,7,128,2,0,1,2x2,3,40,"{""generation"": 10, ""accuracy_violation"": 0.77453125}"
nsga2,43,48,gen_10,4052540.3458149326,3787740.2723677782,3083612557.758293,432.8685861873989,0.904296875,44.33311080932617,0,P2,128x128,6,128,2,1,1,2x2,3,80,"{""generation"": 10, ""accuracy_violation"": 0.0}"
