算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,是否帕累托点,交叉阵列尺寸,ADC档位,DAC档位,PE阵列规模,Tile连接方式,片间带宽,片内带宽,附加JSON
random,42,186,random,5026490.186937443,1329213.4080361456,893314561.4925516,59.44778808678249,,2.004873275756836,0,512x512,4,2,2x2,0,40,2048,{}
random,42,187,random,17069861.745795,5740412.947882585,1253562035.4036033,225.52706636034463,,3.1361420154571533,0,256x256,4,2,4x4,2,20,2048,{}
random,42,188,random,3557269.909302666,721046.8869365482,1118661829.5109136,28.010626509508167,,2.8918380737304688,0,256x256,8,4,2x2,3,40,1024,{}
random,42,189,random,25827574.471264284,5569777.573647311,2062291767.856916,47.57611862494107,,3.2927439212799072,0,512x512,7,3,8x8,2,80,512,{}
random,42,190,random,5608920.975790874,1679778.188230988,1200764760.9669135,133.09151927750816,,2.662126064300537,0,256x256,7,2,2x2,1,20,512,{}
random,42,191,random,42866295.76361042,16326480.400301907,1642521735.9225888,248.95140435759717,,3.7780098915100098,0,256x256,4,3,8x8,2,20,2048,{}
random,42,192,random,7018475.951295526,1329213.4080361456,893314561.4925516,59.44778808678249,,2.377622127532959,0,512x512,4,2,2x2,1,10,1024,{}
random,42,193,random,16617748.381936938,7362470.008665147,1253533138.1236033,224.8973879603446,,3.343496799468994,0,256x256,4,1,4x4,0,20,1024,{}
random,42,194,random,6679850.806029628,1035970.5633224761,893349238.2285513,60.20395128678248,,2.7926788330078125,0,512x512,4,3,2x2,3,10,1024,{}
random,42,195,random,7251907.498611005,716152.2491661077,1118470257.5429137,23.657914509508167,,2.719238042831421,0,256x256,8,1,2x2,1,10,512,{}
random,42,196,random,14890656.959343905,3825636.247186465,1239809019.0836034,141.1924967603446,,3.1813600063323975,0,256x256,7,4,4x4,0,20,512,{}
random,42,197,random,38069700.87044523,13994336.11682139,1624171655.9225888,152.52388435759715,,4.123060941696167,0,256x256,7,3,8x8,0,80,1024,{}
random,42,198,random,30511567.094064888,7578538.385046603,2081830179.376916,74.90488182494107,,3.195044994354248,0,512x512,4,1,8x8,3,10,2048,{}
random,42,199,random,42870025.38763386,16326480.400301907,1642521735.9225888,248.95140435759717,,3.585894823074341,0,256x256,4,3,8x8,2,20,1024,{}
random,42,200,random,12270909.44813847,2686115.3054760257,1152769715.4036033,27.529939736344616,,3.310978889465332,0,256x256,8,2,4x4,3,40,2048,{}
random,42,201,random,6579275.712704029,2324432.466309404,1200737393.5429137,132.46970327750816,,3.1679601669311523,0,256x256,7,1,2x2,3,10,2048,{}
random,42,202,random,8552490.733912094,2159155.28117978,1390522565.5109138,224.07489527750815,,3.099743127822876,0,256x256,6,4,2x2,0,10,512,{}
random,42,203,random,5924549.043482392,2159155.28117978,1214118085.5109136,224.07489527750815,,2.90905499458313,0,256x256,4,4,2x2,1,20,2048,{}
random,42,204,random,5912196.183407194,716152.2491661077,1118470257.5429137,23.657914509508167,,2.948823928833008,0,256x256,8,1,2x2,3,10,2048,{}
random,42,205,random,4566124.632235194,4448843.521209404,1213926513.5429137,219.72218327750815,,3.1277389526367188,0,256x256,4,1,2x2,1,80,2048,{}
random,42,206,random,5663717.5687249405,446724.43596553215,832943199.7005515,10.112999718782488,,2.7155020236968994,0,512x512,8,4,2x2,3,10,2048,{}
random,42,207,random,28745605.136742134,6853831.857660688,2081870975.5369163,75.36158742494106,,3.363935947418213,0,512x512,4,2,8x8,1,40,1024,{}
random,42,208,random,43604317.714852326,19111511.34162109,1887839826.6745892,246.8972587575972,,3.4019980430603027,0,256x256,6,1,8x8,0,10,512,{}
random,42,209,random,12066085.08841468,2684600.1489854166,1152827509.9636033,28.789296536344615,,2.7637670040130615,0,256x256,8,3,4x4,2,40,2048,{}
random,42,210,random,5607615.887900249,1679778.188230988,1200764760.9669135,133.09151927750816,,2.5902509689331055,0,256x256,7,2,2x2,1,20,1024,{}
random,42,211,random,11464910.967586977,2693906.9441276425,1152740818.1236033,26.90026133634462,,2.3485560417175293,0,256x256,8,1,4x4,0,80,2048,{}
random,42,212,random,14954074.073515669,4148567.5853857454,1239635635.4036033,137.4144263603446,,2.3674111366271973,0,256x256,7,2,4x4,0,20,2048,{}
random,42,213,random,42346527.78763362,16326480.400301907,1642521735.9225888,248.95140435759717,,3.5002288818359375,0,256x256,4,3,8x8,2,40,1024,{}
random,42,214,random,5539311.023951139,1373467.2521997802,1200928965.5109136,136.82241527750816,,3.215817928314209,0,256x256,7,4,2x2,1,20,2048,{}
random,42,215,random,15587972.837242313,2684600.1489854166,1152827509.9636033,28.789296536344615,,3.303028106689453,0,256x256,8,3,4x4,2,10,1024,{}
random,42,216,random,14600728.48649813,2305871.6484396267,1067673108.2298399,41.83287987120663,,2.3758721351623535,0,512x512,7,4,4x4,3,80,2048,{}
random,42,217,random,42201022.163610205,16326480.400301907,1887954055.922589,248.95140435759717,,3.4098448753356934,0,256x256,6,3,8x8,0,40,2048,{}
random,42,218,random,19952132.586070336,4931765.080326505,1439885429.9636033,226.78642316034464,,2.4489848613739014,0,256x256,6,3,4x4,3,10,2048,{}
random,42,219,random,22515843.724388756,4430253.917421347,1939657527.8569164,11.786001616941066,,2.7140939235687256,0,512x512,8,3,8x8,3,20,1024,{}
random,42,220,random,28979054.336741928,6853831.857660688,2344834175.536916,75.36158742494106,,3.249066114425659,0,512x512,6,2,8x8,3,40,1024,{}
random,42,221,random,42211687.78763364,16342836.205076309,1888106361.586589,251.6902651575972,,4.110790967941284,0,256x256,6,4,8x8,0,40,1024,{}
random,42,222,random,16103758.580198234,3849696.154141408,1077683642.1178398,63.220881471206624,,2.808194160461426,0,512x512,4,1,4x4,1,80,1024,{}
random,42,223,random,4945910.482982666,1050973.7837000762,893418591.7005514,61.716277686782476,,1.9724221229553223,0,512x512,4,4,2x2,1,40,512,{}
random,42,224,random,4935319.153216642,2911707.225850988,1213953880.9669135,220.3439992775082,,2.455242872238159,0,256x256,4,2,2x2,1,40,512,{}
random,42,225,random,42829525.642782986,19111511.34162109,1642407506.674589,246.8972587575972,,3.327018976211548,0,256x256,4,1,8x8,0,20,2048,{}
random,42,226,random,30515328.588205513,7578538.385046603,2344793379.3769155,74.90488182494107,,2.6397619247436523,0,512x512,6,1,8x8,3,10,1024,{}
random,42,227,random,4697197.986937432,1329213.4080361456,1005073921.4925513,59.44778808678249,,2.105221748352051,0,512x512,6,2,2x2,0,80,2048,{}
random,42,228,random,14527156.502073234,2712279.8266901076,1067525562.1178398,38.966161471206625,,2.6190249919891357,0,512x512,7,1,4x4,0,80,1024,{}
random,42,229,random,14699395.263304738,2427376.4603257873,1067546640.1338401,39.37569267120663,,2.0249788761138916,0,512x512,7,2,4x4,0,40,1024,{}
random,42,230,random,5918593.283902284,446724.43596553215,832943199.7005515,10.112999718782488,,1.9420819282531738,0,512x512,8,4,2x2,1,10,1024,{}
random,42,231,random,14000783.24450023,3810823.2339896653,1239693429.9636033,138.67378316034458,,3.456027030944824,0,256x256,7,3,4x4,0,40,1024,{}
random,42,232,random,6161826.003493785,4448843.521209404,1390330993.5429137,219.72218327750815,,2.775265693664551,0,256x256,6,1,2x2,1,20,2048,{}
random,42,233,random,12226400.037242753,2699413.1621822165,1152943099.0836034,31.308010136344617,,3.157668113708496,0,256x256,8,4,4x4,3,40,1024,{}
random,42,234,random,25834762.471264284,5586894.207144911,2062454952.496916,49.402941024941065,,2.9963738918304443,0,512x512,7,4,8x8,1,80,512,{}
random,42,235,random,13029099.784885507,1698550.3279874078,1004164538.11784,8.718316719206628,,2.1179251670837402,0,512x512,8,1,4x4,3,40,1024,{}
random,42,236,random,42667369.723333344,17253071.6397539,1887877903.090589,247.58197395759717,,3.433073043823242,0,256x256,6,2,8x8,0,20,2048,{}
random,42,237,random,43593128.84278201,19111511.34162109,1887839826.6745892,246.8972587575972,,3.599071979522705,0,256x256,6,1,8x8,1,10,2048,{}
random,42,238,random,3970611.3881092733,431701.84715030564,832839169.4925516,7.8445101187824875,,2.2241110801696777,0,512x512,8,2,2x2,0,40,2048,{}
random,42,239,random,3606291.788109175,431701.84715030564,832839169.4925516,7.8445101187824875,,2.1153132915496826,1,512x512,8,2,2x2,3,80,2048,{}
random,42,240,random,3637900.1458231173,436485.5739678527,832821831.1245515,7.466428518782486,,2.4118430614471436,1,512x512,8,1,2x2,2,80,512,{}
random,42,241,random,16274920.541429738,3173273.222977087,1077704720.13384,63.63041267120662,,2.2700979709625244,0,512x512,4,2,4x4,2,40,1024,{}
random,42,242,random,29353079.505638726,6494229.481494131,2344915767.856916,76.27499862494106,,2.898446798324585,0,512x512,6,3,8x8,3,20,512,{}
random,42,243,random,42426014.19540338,17253071.6397539,1887877903.090589,247.58197395759717,,3.2304060459136963,0,256x256,6,2,8x8,3,80,512,{}
random,42,244,random,12125898.984885767,1698550.3279874078,1004164538.11784,8.718316719206628,,2.319248914718628,0,512x512,8,1,4x4,2,80,1024,{}
random,42,245,random,28921381.363791686,7578538.385046603,2081830179.376916,74.90488182494107,,2.8586790561676025,0,512x512,4,1,8x8,1,40,512,{}
random,42,246,random,4478300.848021737,728585.5932356762,885062751.7005514,38.75179768678249,,1.9166240692138672,0,512x512,7,4,2x2,3,40,2048,{}
random,42,247,random,34195435.12891474,11143106.471518511,1509598802.674589,30.215839525597165,,3.267508029937744,0,256x256,8,1,8x8,2,10,512,{}
random,42,248,random,14185675.626180762,4828817.613848307,1239606738.1236033,136.7847479603446,,2.141188859939575,0,256x256,7,1,4x4,1,40,2048,{}
random,42,249,random,21835665.724388767,4447370.550918947,1939820712.4969165,13.612824016941065,,2.5845038890838623,0,512x512,8,4,8x8,2,40,1024,{}
random,42,250,random,12414104.584885933,1698550.3279874078,1004164538.11784,8.718316719206628,,1.9473190307617188,0,512x512,8,1,4x4,3,80,1024,{}
random,42,251,random,16758055.122045519,2837962.093420527,1213611196.1658404,64.44947507120662,,1.8662018775939941,0,512x512,6,3,4x4,3,40,1024,{}
random,42,252,random,22056187.324389033,4447370.550918947,1939820712.4969165,13.612824016941065,,2.934683322906494,0,512x512,8,4,8x8,2,20,1024,{}
random,42,253,random,4529019.653062879,2145356.7062805803,1390413095.8149137,221.58763127750822,,2.8727328777313232,0,256x256,6,3,2x2,3,40,2048,{}
random,42,254,random,28799530.081369825,7578538.385046603,2081830179.376916,74.90488182494107,,2.860546827316284,0,512x512,4,1,8x8,1,80,2048,{}
random,42,255,random,5663945.208373378,446724.43596553215,832943199.7005515,10.112999718782488,,2.180943012237549,0,512x512,8,4,2x2,3,10,1024,{}
random,42,256,random,26376413.922776632,6025189.148559784,2062169379.376916,46.20600182494107,,3.108699083328247,0,512x512,7,1,8x8,2,20,2048,{}
random,42,257,random,15479150.204696193,7362470.008665147,1253533138.1236033,224.8973879603446,,2.504610061645508,0,256x256,4,1,4x4,2,80,512,{}
random,42,258,random,5108142.768724865,446724.43596553215,832943199.7005515,10.112999718782488,,1.963346004486084,0,512x512,8,4,2x2,2,10,2048,{}
random,42,259,random,16180951.515013982,2856008.628690927,1077831188.22984,66.08759987120662,,2.388993978500366,0,512x512,4,4,4x4,0,40,512,{}
random,42,260,random,26385272.729417257,6025189.148559784,2062169379.376916,46.20600182494107,,3.0136799812316895,0,512x512,7,1,8x8,0,20,512,{}
random,42,261,random,43357615.835679635,16326480.400301907,1887954055.922589,248.95140435759717,,3.1586639881134033,0,256x256,6,3,8x8,0,10,512,{}
random,42,262,random,12118263.048138462,2686115.3054760257,1152769715.4036033,27.529939736344616,,2.8052868843078613,0,256x256,8,2,4x4,2,40,2048,{}
random,42,263,random,5453519.825705906,1920521.5611562848,893297223.1245514,59.06970648678248,,1.8700029850006104,0,512x512,4,1,2x2,2,20,2048,{}
random,42,264,random,42447724.0427824,19111511.34162109,1887839826.6745892,246.8972587575972,,2.7318410873413086,0,256x256,6,1,8x8,1,40,2048,{}
random,42,265,random,4831206.264182526,1920521.5611562848,1005056583.1245512,59.06970648678248,,1.623560905456543,0,512x512,6,1,2x2,3,80,1024,{}
random,42,266,random,16758055.122045519,2837962.093420527,1077746876.16584,64.44947507120662,,1.6243319511413574,0,512x512,4,3,4x4,3,40,1024,{}
random,42,267,random,4947046.006029541,1050973.7837000762,893418591.7005514,61.716277686782476,,1.7619929313659668,0,512x512,4,4,2x2,0,40,1024,{}
random,42,268,random,16816875.125560608,2856008.628690927,1213695508.22984,66.08759987120662,,2.361987829208374,0,512x512,6,4,4x4,0,20,2048,{}
random,42,269,random,42589500.04278238,19111511.34162109,1887839826.6745892,246.8972587575972,,3.6945269107818604,0,256x256,6,1,8x8,2,40,2048,{}
random,42,270,random,4507556.188109239,431701.84715030564,832839169.4925516,7.8445101187824875,,2.0054168701171875,0,512x512,8,2,2x2,3,20,2048,{}
random,42,271,random,18095779.925561186,2837962.093420527,1077746876.16584,64.44947507120662,,2.161592960357666,0,512x512,4,3,4x4,0,10,2048,{}
random,42,272,random,43923956.58763278,16342836.205076309,1642674041.586589,251.6902651575972,,3.712064027786255,0,256x256,4,4,8x8,2,10,1024,{}
random,42,273,random,15468809.432555325,4946578.093523305,1440001019.0836034,229.3051367603446,,2.733206033706665,0,256x256,6,4,4x4,1,40,1024,{}
random,42,274,random,12293925.124388982,1711464.6973871668,1004312084.2298402,11.585035119206628,,1.969728946685791,0,512x512,8,4,4x4,0,40,512,{}
random,42,275,random,42098396.94735735,17253071.6397539,1887877903.090589,247.58197395759717,,3.1317942142486572,0,256x256,6,2,8x8,1,80,1024,{}
random,42,276,random,14619691.286498357,2287825.113169227,1067588796.1658399,40.19475507120662,,2.134172201156616,0,512x512,7,3,4x4,1,40,2048,{}
random,42,277,random,18102967.925561186,2856008.628690927,1213695508.22984,66.08759987120662,,2.116201162338257,0,512x512,6,4,4x4,0,10,2048,{}
random,42,278,random,16440195.443920007,2287825.113169227,1067588796.1658399,40.19475507120662,,2.0292539596557617,0,512x512,7,3,4x4,3,20,1024,{}
random,42,279,random,20535478.144945305,3173273.222977087,1077704720.13384,63.63041267120662,,2.3910109996795654,0,512x512,4,2,4x4,3,10,2048,{}
random,42,280,random,32333568.449743014,11132178.592466848,1509713031.9225888,32.26998512559716,,3.5881168842315674,0,256x256,8,3,8x8,1,40,512,{}
random,42,281,random,23690194.69758053,4436627.3449631315,1939535139.3769164,10.415884816941066,,2.903489112854004,0,512x512,8,1,8x8,3,10,2048,{}
random,42,282,random,5727298.048021766,728585.5932356762,885062751.7005514,38.75179768678249,,2.1451990604400635,0,512x512,7,4,2x2,2,10,2048,{}
random,42,283,random,6948908.281558601,1050973.7837000762,1005177951.7005513,61.716277686782476,,2.5810329914093018,0,512x512,6,4,2x2,0,10,1024,{}
random,42,284,random,4282881.267406168,835727.9426917456,884958721.4925516,36.483308086782486,,2.137340784072876,0,512x512,7,2,2x2,1,80,2048,{}
random,42,285,random,4370781.293492555,2159155.28117978,1214118085.5109136,224.07489527750815,,3.1973860263824463,0,256x256,4,4,2x2,0,80,512,{}
random,42,286,random,25928976.46462316,5569777.573647311,2062291767.856916,47.57611862494107,,3.7338671684265137,0,512x512,7,3,8x8,0,40,2048,{}
random,42,287,random,4955841.733912081,2145356.7062805803,1214008615.8149135,221.58763127750822,,2.890806198120117,0,256x256,4,3,2x2,0,40,512,{}
random,42,288,random,14866367.702073378,2712279.8266901076,1067525562.1178398,38.966161471206625,,2.475990056991577,0,512x512,7,1,4x4,2,40,1024,{}
random,42,289,random,19582396.911727395,7362470.008665147,1253533138.1236033,224.8973879603446,,2.4990968704223633,0,256x256,4,1,4x4,2,10,1024,{}
random,42,290,random,15391603.485248063,5740412.947882585,1439827635.4036036,225.52706636034463,,2.7726006507873535,0,256x256,6,2,4x4,3,80,512,{}
random,42,291,random,5762598.304234703,707248.3120373482,1118552359.8149135,25.52336250950817,,2.368781089782715,0,256x256,8,3,2x2,3,10,2048,{}
random,42,292,random,4992184.264182465,1920521.5611562848,893297223.1245514,59.06970648678248,,2.193709135055542,0,512x512,4,1,2x2,2,40,1024,{}
random,42,293,random,5749784.527907822,2324432.466309404,1200737393.5429137,132.46970327750816,,3.319554090499878,0,256x256,7,1,2x2,1,20,1024,{}
random,42,294,random,8786940.003493855,4448843.521209404,1390330993.5429137,219.72218327750815,,2.784898042678833,0,256x256,6,1,2x2,0,10,2048,{}
random,42,295,random,6131464.00602961,1050973.7837000762,1005177951.7005513,61.716277686782476,,1.883544683456421,0,512x512,6,4,2x2,2,10,1024,{}
random,42,296,random,5198838.406029579,1035970.5633224761,893349238.2285513,60.20395128678248,,2.0321569442749023,0,512x512,4,3,2x2,2,20,1024,{}
random,42,297,random,16455873.009062555,5740412.947882585,1253562035.4036033,225.52706636034463,,2.4124767780303955,0,256x256,4,2,4x4,0,20,1024,{}
random,42,298,random,5101182.408373303,431721.2155879321,832873846.2285514,8.600673318782485,,1.9521431922912598,0,512x512,8,3,2x2,2,10,1024,{}
random,42,299,random,17296234.232555266,4931765.080326505,1439885429.9636033,226.78642316034464,,3.113877058029175,0,256x256,6,3,4x4,3,20,1024,{}
random,42,300,random,6159300.733912074,2159155.28117978,1214118085.5109136,224.07489527750815,,3.0944929122924805,0,256x256,4,4,2x2,0,20,512,{}
random,42,301,random,4582726.406029683,1050973.7837000762,893418591.7005514,61.716277686782476,,2.3721048831939697,0,512x512,4,4,2x2,3,80,1024,{}
random,42,302,random,8626467.36348631,2911707.225850988,1213953880.9669135,220.3439992775082,,3.0317399501800537,0,256x256,4,2,2x2,0,10,2048,{}
random,42,303,random,32624942.32891513,11143106.471518511,1509598802.674589,30.215839525597165,,3.7515687942504883,0,256x256,8,1,8x8,2,40,512,{}
random,42,304,random,4328935.425119968,1084841.5460518848,884941383.1245514,36.10522648678249,,2.768113851547241,0,512x512,7,1,2x2,2,80,1024,{}
random,42,305,random,4615775.424242106,835727.9426917456,884958721.4925516,36.483308086782486,,1.8687200546264648,0,512x512,7,2,2x2,0,40,512,{}
random,42,306,random,19129201.70207357,2712279.8266901076,1067525562.1178398,38.966161471206625,,2.4078381061553955,0,512x512,7,1,4x4,3,10,1024,{}
random,42,307,random,42772633.98781839,15160878.712540573,1624057426.674589,150.46973875759716,,4.00374698638916,0,256x256,7,1,8x8,3,10,2048,{}
random,42,308,random,39403155.90501551,13994336.11682139,1624171655.9225888,152.52388435759715,,3.813771963119507,0,256x256,7,3,8x8,0,10,2048,{}
random,42,309,random,7728454.039699946,716152.2491661077,1118470257.5429137,23.657914509508167,,3.396919012069702,0,256x256,8,1,2x2,0,10,2048,{}
random,42,310,random,42589759.76361034,16342836.205076309,1642674041.586589,251.6902651575972,,3.940354108810425,0,256x256,4,4,8x8,1,20,2048,{}
random,42,311,random,4609012.606029542,1035970.5633224761,893349238.2285513,60.20395128678248,,2.277799129486084,0,512x512,4,3,2x2,1,80,1024,{}
random,42,312,random,5288429.902367124,1329213.4080361456,893314561.4925516,59.44778808678249,,2.892153024673462,0,512x512,4,2,2x2,2,20,512,{}
random,42,313,random,42851669.787633725,16342836.205076309,1642674041.586589,251.6902651575972,,4.304091930389404,0,256x256,4,4,8x8,3,40,1024,{}
random,42,314,random,4409793.766970463,4448843.521209404,1390330993.5429137,219.72218327750815,,2.6097240447998047,0,256x256,6,1,2x2,3,80,1024,{}
random,42,315,random,22101486.846117225,4430544.468251009,1939575935.5369165,10.872590416941065,,3.9062106609344482,0,512x512,8,2,8x8,1,20,2048,{}
random,42,316,random,8082870.73391209,2145356.7062805803,1214008615.8149135,221.58763127750822,,2.37979793548584,0,256x256,4,3,2x2,1,10,512,{}
random,42,317,random,13245994.688414553,2699413.1621822165,1152943099.0836034,31.308010136344617,,2.97851300239563,0,256x256,8,4,4x4,2,20,2048,{}
random,42,318,random,16256829.34142975,3173273.222977087,1077704720.13384,63.63041267120662,,2.503848075866699,0,512x512,4,2,4x4,0,40,1024,{}
random,42,319,random,43116727.266806506,19111511.34162109,1887839826.6745892,246.8972587575972,,4.415730237960815,0,256x256,6,1,8x8,2,20,1024,{}
random,42,320,random,38341600.76102857,14381431.241073383,1624095503.090589,151.15445395759716,,4.066438913345337,0,256x256,7,2,8x8,1,40,512,{}
random,42,321,random,4404921.026263513,2911707.225850988,1213953880.9669135,220.3439992775082,,3.6856689453125,0,256x256,4,2,2x2,1,80,1024,{}
random,42,322,random,39624964.34961787,15160878.712540573,1624057426.674589,150.46973875759716,,4.15076208114624,0,256x256,7,1,8x8,0,10,1024,{}
random,42,323,random,6940761.093082038,1035970.5633224761,1005108598.2285513,60.20395128678248,,2.2870328426361084,0,512x512,6,3,2x2,0,10,2048,{}
random,42,324,random,5975690.863990893,431701.84715030564,832839169.4925516,7.8445101187824875,,2.4746899604797363,0,512x512,8,2,2x2,0,10,2048,{}
random,42,325,random,16285378.986070924,4931765.080326505,1439885429.9636033,226.78642316034464,,2.948974132537842,0,256x256,6,3,4x4,1,20,2048,{}
random,42,326,random,15580528.802031044,5740412.947882585,1439827635.4036036,225.52706636034463,,3.066560983657837,0,256x256,6,2,4x4,0,40,512,{}
random,42,327,random,29440698.12502318,6853831.857660688,2081870975.5369163,75.36158742494106,,2.765192985534668,0,512x512,4,2,8x8,3,20,512,{}
random,42,328,random,17945919.032554843,4946578.093523305,1440001019.0836034,229.3051367603446,,3.3505520820617676,0,256x256,6,4,4x4,1,10,1024,{}
random,42,329,random,6767469.425413911,1329213.4080361456,893314561.4925516,59.44778808678249,,2.35214900970459,0,512x512,4,2,2x2,3,10,1024,{}
random,42,330,random,6236105.053915901,2911707.225850988,1390358360.9669135,220.3439992775082,,3.0359408855438232,0,256x256,6,2,2x2,0,20,512,{}
random,42,331,random,4192699.0945399017,2324432.466309404,1200737393.5429137,132.46970327750816,,3.1432809829711914,0,256x256,7,1,2x2,0,80,512,{}
random,42,332,random,26165544.87126388,5586894.207144911,2062454952.496916,49.402941024941065,,3.401185989379883,0,512x512,7,4,8x8,2,20,512,{}
random,42,333,random,5039510.053915841,2911707.225850988,1390358360.9669135,220.3439992775082,,2.931896209716797,0,256x256,6,2,2x2,0,40,512,{}
random,42,334,random,4159425.053915906,2911707.225850988,1390358360.9669135,220.3439992775082,,3.089028835296631,0,256x256,6,2,2x2,2,80,512,{}
random,42,335,random,4776673.845711748,4448843.521209404,1390330993.5429137,219.72218327750815,,3.1395509243011475,0,256x256,6,1,2x2,3,40,1024,{}
random,42,336,random,26597729.264623106,5586894.207144911,2062454952.496916,49.402941024941065,,3.1227009296417236,0,512x512,7,4,8x8,1,10,2048,{}
random,42,337,random,22103073.943773475,4430544.468251009,1939575935.5369165,10.872590416941065,,3.2879579067230225,0,512x512,8,2,8x8,2,20,1024,{}
random,42,338,random,28667801.823217034,6511346.114991731,2345078952.496916,78.10182102494106,,3.2242071628570557,0,512x512,6,4,8x8,3,80,2048,{}
random,42,339,random,43593128.84278201,19111511.34162109,1642407506.674589,246.8972587575972,,3.378239154815674,0,256x256,4,1,8x8,0,10,2048,{}
random,42,340,random,18105244.32204556,2856008.628690927,1077831188.22984,66.08759987120662,,2.254455804824829,0,512x512,4,4,4x4,0,10,1024,{}
random,42,341,random,5613323.206029571,1050973.7837000762,893418591.7005514,61.716277686782476,,2.004065990447998,0,512x512,4,4,2x2,0,20,1024,{}
random,42,342,random,42285568.123333335,17253071.6397539,1887877903.090589,247.58197395759717,,3.482928991317749,0,256x256,6,2,8x8,0,40,2048,{}
random,42,343,random,4941504.538599574,707248.3120373482,1118552359.8149135,25.52336250950817,,2.6027140617370605,0,256x256,8,3,2x2,1,20,512,{}
random,42,344,random,11324446.73489873,2699413.1621822165,1152943099.0836034,31.308010136344617,,2.7205193042755127,0,256x256,8,4,4x4,0,80,512,{}
random,42,345,random,28886235.105638716,6494229.481494131,2344915767.856916,76.27499862494106,,3.511704921722412,0,512x512,6,3,8x8,2,20,512,{}
random,42,346,random,4461352.487670305,446724.43596553215,832943199.7005515,10.112999718782488,,2.4089531898498535,0,512x512,8,4,2x2,3,20,512,{}
random,42,347,random,4614409.586351481,835727.9426917456,884958721.4925516,36.483308086782486,,2.7475452423095703,0,512x512,7,2,2x2,0,40,1024,{}
random,42,348,random,44009025.79540471,17253071.6397539,1642445583.090589,247.58197395759717,,4.29941725730896,0,256x256,4,2,8x8,2,10,512,{}
random,42,349,random,42680671.755645595,14381431.241073383,1624095503.090589,151.15445395759716,,4.286723852157593,0,256x256,7,2,8x8,3,10,2048,{}
random,42,350,random,6123289.567553047,1035970.5633224761,893349238.2285513,60.20395128678248,,2.466593027114868,0,512x512,4,3,2x2,2,10,2048,{}
random,42,351,random,12358902.943773452,1693195.326723247,1004185616.1338401,9.127847919206628,,2.1510510444641113,0,512x512,8,2,4x4,2,40,512,{}
random,42,352,random,32620346.396297943,11143106.471518511,1509598802.674589,30.215839525597165,,4.092731237411499,0,256x256,8,1,8x8,2,40,2048,{}
random,42,353,random,4537740.804857671,713582.3728580761,884993398.2285513,37.23947128678249,,2.0615181922912598,0,512x512,7,3,2x2,0,40,512,{}
random,42,354,random,42334008.98763387,16326480.400301907,1887954055.922589,248.95140435759717,,4.825160980224609,0,256x256,6,3,8x8,3,80,1024,{}
random,42,355,random,29414896.92502318,6853831.857660688,2344834175.536916,75.36158742494106,,3.460081100463867,0,512x512,6,2,8x8,0,10,512,{}
random,42,356,random,6749542.853062903,2145356.7062805803,1390413095.8149137,221.58763127750822,,3.0920379161834717,0,256x256,6,3,2x2,3,10,2048,{}
random,42,357,random,5211206.004857665,728585.5932356762,885062751.7005514,38.75179768678249,,2.601289987564087,0,512x512,7,4,2x2,0,20,512,{}
random,42,358,random,28962263.2426013,6853831.857660688,2344834175.536916,75.36158742494106,,3.8291139602661133,0,512x512,6,2,8x8,2,20,2048,{}
random,42,359,random,4172516.8069588235,2159155.28117978,1214118085.5109136,224.07489527750815,,2.8689987659454346,0,256x256,4,4,2x2,3,80,1024,{}
random,42,360,random,29407169.93674193,6853831.857660688,2081870975.5369163,75.36158742494106,,3.1106560230255127,0,512x512,4,2,8x8,0,10,1024,{}
random,42,361,random,39487005.56102959,14381431.241073383,1624095503.090589,151.15445395759716,,3.825087070465088,0,256x256,7,2,8x8,1,10,512,{}
random,42,362,random,4989695.526263446,2911707.225850988,1390358360.9669135,220.3439992775082,,2.62106990814209,0,256x256,6,2,2x2,2,20,1024,{}
random,42,363,random,25825903.66462366,5586894.207144911,2062454952.496916,49.402941024941065,,3.4835519790649414,0,512x512,7,4,8x8,2,80,2048,{}
random,42,364,random,17845374.169273548,3810823.2339896653,1239693429.9636033,138.67378316034458,,2.55074405670166,0,256x256,7,3,4x4,2,10,512,{}
random,42,365,random,11315313.088414354,2684600.1489854166,1152827509.9636033,28.789296536344615,,2.8972318172454834,0,256x256,8,3,4x4,0,80,2048,{}
random,42,366,random,16424878.580198443,3849696.154141408,1077683642.1178398,63.220881471206624,,2.2730820178985596,0,512x512,4,1,4x4,1,40,1024,{}
random,42,367,random,42589759.76361034,16342836.205076309,1642674041.586589,251.6902651575972,,3.6183900833129883,0,256x256,4,4,8x8,0,20,2048,{}
random,42,368,random,13562413.754429866,3825636.247186465,1239809019.0836034,141.1924967603446,,2.918290138244629,0,256x256,7,4,4x4,1,80,1024,{}
random,42,369,random,38646488.7050165,14010691.921595788,1624323961.586589,155.26274515759715,,3.185953140258789,0,256x256,7,4,8x8,1,20,2048,{}
random,42,370,random,4230274.707054598,431701.84715030564,832839169.4925516,7.8445101187824875,,2.0705270767211914,0,512x512,8,2,2x2,2,20,512,{}
random,42,371,random,4938722.482982666,1035970.5633224761,893349238.2285513,60.20395128678248,,2.1335690021514893,0,512x512,4,3,2x2,1,40,512,{}
random,42,372,random,5088177.957904067,708737.872341068,1118497624.9669137,24.27973050950817,,2.202996015548706,0,256x256,8,2,2x2,2,10,512,{}
