algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw,extra_json
mobo,42,37,mobo,4230255.898565065,3787740.2723677782,3083612557.758293,432.8685861873989,0.916015625,84.93300366401672,0,P1,128x128,6,128,2,1,1,2x2,2,40,"{""parego_weight"": [0.00754157195210135, 0.7096693906472662, 0.20836162644333808, 0.07442741095729441], ""accuracy_violation"": 0.0}"
mobo,42,38,mobo,14028076.033602431,4050101.962733661,1240077450.4436033,70.10873119233327,0.85546875,41.1930296421051,0,P1,256x256,7,128,2,1,1,4x4,3,80,"{""parego_weight"": [0.443265579318335, 0.18661509727024042, 0.30242204939325834, 0.06769727401816612], ""accuracy_violation"": 0.024531250000000004}"
mobo,42,39,mobo,5428399.172894396,3712638.327330056,1201356794.7122579,67.27814165679622,0.927734375,40.95171308517456,0,P1,256x256,7,32,2,1,1,2x2,3,40,"{""parego_weight"": [0.5072607489510027, 0.05330066268962879, 0.4123556966001669, 0.027082891759201436], ""accuracy_violation"": 0.0}"
mobo,42,40,mobo,4409793.766970463,2710071.43749955,1390776785.7989135,111.92584879854581,0.923828125,40.72972512245178,0,P1,256x256,6,128,2,1,1,2x2,3,80,"{""parego_weight"": [0.2955858873185392, 0.48272930431997646, 0.11515092462882237, 0.1065338837326619], ""accuracy_violation"": 0.0}"
mobo,42,41,mobo,5784806.811956924,7803522.713430056,1214545914.7122579,110.9133416567962,0.9287109375,40.88545227050781,0,P1,256x256,4,32,2,1,1,2x2,2,40,"{""parego_weight"": [0.2964564033181395, 0.3547267982691731, 0.3158413364039899, 0.032975462008697574], ""accuracy_violation"": 0.0}"
mobo,42,42,mobo,5997133.2533934815,3193060.1506895665,1006013853.5562103,29.559223145690417,0.8583984375,25.734097719192505,0,P3,512x512,6,32,2,1,1,2x2,2,80,"{""parego_weight"": [0.2517463529156116, 0.21231888541239954, 0.027982250353622912, 0.5079525113183657], ""accuracy_violation"": 0.021601562500000004}"
mobo,42,43,mobo,15659093.533616526,8574404.008299582,2354953730.7135515,437.2987035679905,0.912109375,84.62052774429321,0,P1,128x128,4,128,2,1,1,4x4,3,40,"{""parego_weight"": [0.5872876469349863, 0.24659476059122054, 0.02123260563500572, 0.1448849868387875], ""accuracy_violation"": 0.0}"
mobo,42,44,mobo,4683705.250730551,7975462.3210623,2377632142.653233,500.8237024293112,0.7392578125,86.43468809127808,0,P3,128x128,7,32,2,0,1,2x2,3,40,"{""parego_weight"": [0.1092049259764922, 0.3332811116116857, 0.0039568628979133645, 0.5535570995139089], ""accuracy_violation"": 0.1407421875}"
mobo,42,45,mobo,4359411.806649266,1589700.9585995504,1201183185.7989137,68.2906487985458,0.8642578125,40.91459321975708,0,P1,256x256,7,128,2,1,1,2x2,3,40,"{""parego_weight"": [0.2838935146944645, 0.2673673857854995, 0.31005453476972766, 0.13868456475030835], ""accuracy_violation"": 0.015742187500000004}"
mobo,42,46,mobo,5507386.014331081,1608248.0024651666,885898653.5562104,18.072503145690415,0.9228515625,26.298744678497314,0,P1,512x512,7,32,2,1,1,2x2,3,80,"{""parego_weight"": [0.22250760681300016, 0.1846997504177575, 0.39231999834662973, 0.20047264442261267], ""accuracy_violation"": 0.0}"
mobo,42,47,mobo,4052540.3458149326,3787740.2723677782,3083612557.758293,432.8685861873989,0.9150390625,78.68716621398926,1,P1,128x128,6,128,2,1,1,2x2,3,80,"{""parego_weight"": [0.6794884290259776, 0.1672269173995257, 0.04949266179775572, 0.10379199177674114], ""accuracy_violation"": 0.0}"
mobo,42,48,mobo,3857624.406752502,3258052.8706482616,2378230157.7582936,506.9932599484214,0.10546875,70.34138584136963,0,P1,128x128,7,128,2,0,1,2x2,2,40,"{""parego_weight"": [0.08676756822097258, 0.26304150201603665, 0.5150802808480758, 0.13511064891491512], ""accuracy_violation"": 0.77453125}"
