algo,seed,eval_index,phase,latency_ns,energy_nj,area_um2,power_w,accuracy,elapsed_s,is_pareto,rram_preset,xbar_size,adc_choice,dac_num,xbar_polarity,sub_position,group_num,pe_num,tile_connection,inter_tile_bw,extra_json
random,42,27,random,4761170.464182462,1912910.9359328174,1005056583.1245512,58.30707701478249,0.91796875,16.85904026031494,1,P1,512x512,6,128,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,28,random,17405887.477972224,10903125.446532715,1254187164.2030354,113.15026614592473,0.9296875,25.449106216430664,0,P1,256x256,4,32,2,1,1,4x4,3,40,"{""accuracy_violation"": 0.0}"
random,42,29,random,3996809.72790796,2314460.7570470907,1200737393.5429137,131.01629457350816,0.7421875,27.45223093032837,0,P3,256x256,7,128,2,0,1,2x2,3,80,"{""accuracy_violation"": 0.1378125}"
random,42,30,random,4189636.1595024257,2438120.079495778,2378230157.7582936,263.8113061873989,0.10546875,54.04143404960632,0,P3,128x128,7,128,2,1,1,2x2,3,40,"{""accuracy_violation"": 0.77453125}"
random,42,31,random,15630800.856951386,21853525.738063026,3018330807.1181145,850.5265789104947,0.7880859375,54.37926197052002,0,P3,128x128,6,32,2,0,1,4x4,2,40,"{""accuracy_violation"": 0.0919140625}"
random,42,32,random,14028076.033602431,4818287.912205274,1239606738.1236033,135.3169692083446,0.8623046875,28.633668661117554,0,P2,256x256,7,128,2,0,1,4x4,3,80,"{""accuracy_violation"": 0.017695312500000004}"
random,42,33,random,4177721.7279078932,1589700.9585995504,1201183185.7989137,68.2906487985458,0.884765625,27.890886306762695,1,P2,256x256,7,128,2,1,1,2x2,2,40,"{""accuracy_violation"": 0.0}"
random,42,34,random,4409793.766970463,4438871.811947091,1390330993.5429137,218.2687745735082,0.9267578125,27.668495655059814,0,P2,256x256,6,128,2,0,1,2x2,3,80,"{""accuracy_violation"": 0.0}"
random,42,35,random,16741363.477972614,10903125.446532715,1440452764.2030354,113.15026614592473,0.9140625,29.54818367958069,0,P2,256x256,6,32,2,1,1,4x4,3,80,"{""accuracy_violation"": 0.0}"
random,42,36,random,15659093.533616526,8574404.008299582,2354953730.7135515,437.2987035679905,0.9072265625,53.49542045593262,0,P2,128x128,4,128,2,1,1,4x4,3,40,"{""accuracy_violation"": 0.0}"
random,42,37,random,15075548.733616473,8574404.008299582,2354953730.7135515,437.2987035679905,0.9130859375,56.40530180931091,0,P1,128x128,4,128,2,1,1,4x4,2,40,"{""accuracy_violation"": 0.0}"
random,42,38,random,14866367.702073378,2703553.1488564275,1067525562.1178398,38.16042185520663,0.91015625,19.303697109222412,0,P2,512x512,7,128,2,0,1,4x4,2,40,"{""accuracy_violation"": 0.0}"
random,42,39,random,16545535.691283956,3312207.476743397,1068689302.6426022,19.399481697326866,0.8486328125,19.957056999206543,0,P3,512x512,7,32,2,1,1,4x4,3,40,"{""accuracy_violation"": 0.031367187500000004}"
random,42,40,random,4592807.445711826,4438871.811947091,1390330993.5429137,218.2687745735082,0.8330078125,27.651490688323975,0,P3,256x256,6,128,2,0,1,2x2,2,40,"{""accuracy_violation"": 0.046992187500000004}"
random,42,41,random,14440127.133616269,10534362.375328988,3018935810.713551,856.6961364296048,0.787109375,51.84056878089905,0,P3,128x128,6,128,2,0,1,4x4,2,80,"{""accuracy_violation"": 0.092890625}"
random,42,42,random,5668364.014331009,2698263.8689908637,885051371.3802106,34.47483540250036,0.9267578125,18.8117573261261,1,P2,512x512,7,32,2,0,1,2x2,2,40,"{""accuracy_violation"": 0.0}"
random,42,43,random,15022454.199847575,6292018.4366758745,1240260764.2030354,69.08498614592474,0.927734375,28.215125560760498,0,P2,256x256,7,32,2,1,1,4x4,2,80,"{""accuracy_violation"": 0.0}"
random,42,44,random,5668364.014331009,1608248.0024651666,885898653.5562104,18.072503145690415,0.9267578125,19.20605206489563,1,P1,512x512,7,32,2,1,1,2x2,2,40,"{""accuracy_violation"": 0.0}"
random,42,45,random,5505547.211956913,7803522.713430056,1214545914.7122579,110.9133416567962,0.9228515625,28.193658113479614,0,P1,256x256,4,32,2,1,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,46,random,5117243.789793084,9447367.799596138,3083014542.653233,428.90037651148873,0.91796875,53.29863619804382,0,P2,128x128,6,32,2,1,1,2x2,3,40,"{""accuracy_violation"": 0.0}"
random,42,47,random,4430024.989793121,17054874.0659343,3083014542.653233,838.9382624293112,0.927734375,54.81436276435852,0,P1,128x128,6,32,2,0,1,2x2,2,80,"{""accuracy_violation"": 0.0}"
random,42,48,random,15075548.733616473,8574404.008299582,2354953730.7135515,437.2987035679905,0.900390625,52.95477533340454,0,P2,128x128,4,128,2,1,1,4x4,2,40,"{""accuracy_violation"": 0.0}"
