算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,是否帕累托点,交叉阵列尺寸,ADC档位,DAC档位,PE阵列规模,Tile连接方式,片间带宽,片内带宽,附加JSON
random,44,186,random,4698028.706174801,1084841.5460518848,884941383.1245514,36.10522648678249,,2.088157892227173,0,512x512,7,1,2x2,3,40,2048,{}
random,44,187,random,3861630.998180052,707248.3120373482,1118552359.8149135,25.52336250950817,,2.449141025543213,0,256x256,8,3,2x2,1,40,512,{}
random,44,188,random,14216347.885248188,2699413.1621822165,1152943099.0836034,31.308010136344617,,2.4087789058685303,0,256x256,8,4,4x4,1,10,512,{}
random,44,189,random,6381916.741135626,1920521.5611562848,1005056583.1245512,59.06970648678248,,1.8962819576263428,0,512x512,6,1,2x2,2,10,512,{}
random,44,190,random,6381916.741135626,1920521.5611562848,893297223.1245514,59.06970648678248,,1.7672557830810547,0,512x512,4,1,2x2,2,10,512,{}
random,44,191,random,14396293.714154085,4148567.5853857454,1239635635.4036033,137.4144263603446,,2.779571294784546,0,256x256,7,2,4x4,2,40,1024,{}
random,44,192,random,14530495.216916984,2712279.8266901076,1067525562.1178398,38.966161471206625,,2.255521059036255,0,512x512,7,1,4x4,0,80,512,{}
random,44,193,random,4802543.366967064,728585.5932356762,885062751.7005514,38.75179768678249,,2.131185293197632,0,512x512,7,4,2x2,2,20,1024,{}
random,44,194,random,42330279.36361043,16326480.400301907,1642521735.9225888,248.95140435759717,,3.709920883178711,0,256x256,4,3,8x8,3,80,2048,{}
random,44,195,random,7636299.032103373,708737.872341068,1118497624.9669137,24.27973050950817,,2.4274017810821533,0,256x256,8,2,2x2,0,10,1024,{}
random,44,196,random,42589759.76361034,16342836.205076309,1642674041.586589,251.6902651575972,,3.5575051307678223,0,256x256,4,4,8x8,0,20,2048,{}
random,44,197,random,26178472.471263885,5586894.207144911,2062454952.496916,49.402941024941065,,2.801548957824707,0,512x512,7,4,8x8,3,40,512,{}
random,44,198,random,4167537.9339119485,2145356.7062805803,1214008615.8149135,221.58763127750822,,2.3796210289001465,0,256x256,4,3,2x2,3,80,512,{}
random,44,199,random,28927872.163791686,7578538.385046603,2081830179.376916,74.90488182494107,,2.2627577781677246,0,512x512,4,1,8x8,3,80,512,{}
random,44,200,random,3436174.85930254,708737.872341068,1118497624.9669137,24.27973050950817,,2.5439820289611816,0,256x256,8,2,2x2,0,80,512,{}
