算法,随机种子,评估序号,阶段,延迟_ns,能耗_nJ,面积_um2,功耗_W,精度,单次耗时_s,是否帕累托点,交叉阵列尺寸,ADC档位,DAC档位,PE阵列规模,Tile连接方式,片间带宽,片内带宽,附加JSON
random,42,27,random,4137979.606093933,384550.5447642954,1785384199.9287503,37.49613551382723,,3.6054842472076416,0,256x256,8,1,2x2,0,20,512,{}
random,42,28,random,9895354.36834749,3002880.511471623,1976203679.3421512,356.18528463665234,,4.509352922439575,0,256x256,4,2,4x4,3,40,2048,{}
random,42,29,random,18709238.377630804,7826343.454128931,2831931083.8838835,394.43390392091266,,4.528000116348267,0,256x256,6,3,8x8,1,80,2048,{}
random,42,30,random,9525869.568347652,3002880.511471623,2269845919.3421516,356.18528463665234,,3.96933913230896,0,256x256,6,2,4x4,2,40,2048,{}
random,42,31,random,3636914.794871589,576817.8884751098,1422846929.729671,57.09866393550959,,2.7265126705169678,0,512x512,7,1,2x2,3,40,2048,{}
random,42,32,random,4467300.224039136,391921.71155906294,1422930561.8576708,58.96486073550959,,2.963587999343872,0,512x512,7,3,2x2,0,20,512,{}
random,42,33,random,12895657.628361415,2389702.8504821234,2974016434.4899387,20.267743185109588,,3.4020490646362305,0,512x512,8,2,8x8,1,80,2048,{}
random,42,34,random,2973845.0740945167,1102740.4859567464,2219654033.1447506,354.1522967938272,,4.1894590854644775,0,256x256,6,4,2x2,0,80,2048,{}
random,42,35,random,17169749.808540456,3506169.0367705817,3192577487.1619377,145.5344309611096,,3.818458080291748,0,512x512,4,4,8x8,1,20,1024,{}
random,42,36,random,3488394.825143315,1094571.4733231463,2219479289.5927505,350.15445359382727,,4.285210132598877,0,256x256,6,3,2x2,0,40,2048,{}
random,42,37,random,10416315.774363603,1893538.7479055985,1839895297.4044669,98.6841708858168,,3.626565933227539,0,512x512,6,1,4x4,1,40,512,{}
random,42,38,random,10845321.57230686,1571566.8950965866,1839927254.3964672,99.34554848581679,,3.6620452404022217,0,512x512,6,2,4x4,1,10,2048,{}
random,42,39,random,3432038.7848353726,384550.5447642954,1785384199.9287503,37.49613551382723,,3.999393939971924,0,256x256,8,1,2x2,1,20,512,{}
random,42,40,random,18516733.411632605,3495389.958933782,3595537510.7139378,142.1026805611096,,3.7599220275878906,0,512x512,6,3,8x8,3,10,2048,{}
random,42,41,random,13018777.905900594,2389702.8504821234,2974016434.4899387,20.267743185109588,,3.535255193710327,0,512x512,8,2,8x8,1,40,1024,{}
random,42,42,random,3619047.3045839104,1094571.4733231463,2219479289.5927505,350.15445359382727,,3.7407920360565186,0,256x256,6,3,2x2,3,20,2048,{}
random,42,43,random,18608835.652395602,3685364.1868471033,3595412402.489938,140.3868053611096,,3.6784918308258057,0,512x512,6,2,8x8,3,10,1024,{}
random,42,44,random,9423644.170848012,1346785.8555783585,1618506497.4044669,60.85505088581681,,2.9953341484069824,0,512x512,7,1,4x4,0,40,2048,{}
random,42,45,random,4339476.768830552,247464.58029043855,1339074743.105671,12.510984479509588,,2.9231081008911133,0,512x512,8,2,2x2,1,10,512,{}
random,42,46,random,10471076.053462323,1422552.7231880806,1634131156.348467,103.31381408581679,,3.867385149002075,0,512x512,4,4,4x4,2,20,1024,{}
random,42,47,random,3488394.825143315,1094571.4733231463,1937889529.59275,350.15445359382727,,4.4030821323394775,0,256x256,4,3,2x2,0,40,2048,{}
random,42,48,random,3497033.7030730024,1102740.4859567464,1938064273.14475,354.1522967938272,,4.207234621047974,0,256x256,4,4,2x2,0,40,512,{}
random,42,49,random,7859268.9739198545,1454654.1073530891,1817580885.614151,49.71717577265231,,4.898056983947754,0,256x256,8,4,4x4,2,20,512,{}
random,42,50,random,8784426.42677568,2534272.852173059,1954203563.630151,216.07505903665228,,4.462798118591309,0,256x256,7,1,4x4,2,40,2048,{}
random,42,51,random,8168608.895774086,1445386.1198970892,1817398662.766151,45.65643337265231,,4.422910928726196,0,256x256,8,3,4x4,0,40,1024,{}
random,42,52,random,3160346.7982905824,247921.65228251895,1339130497.857671,13.755115679509586,,3.191470146179199,0,512x512,8,3,2x2,2,20,2048,{}
random,42,53,random,10053441.717626357,1422552.7231880806,1634131156.348467,103.31381408581679,,2.702670097351074,0,512x512,4,4,4x4,1,80,2048,{}
random,42,54,random,16075128.900923131,3000876.864936782,3162180710.7139378,88.64732056110958,,4.278642892837524,0,512x512,7,3,8x8,1,10,2048,{}
random,42,55,random,3607323.4644028037,996710.2951575099,1615973329.7296705,93.35082393550958,,4.493901014328003,0,512x512,6,1,2x2,3,80,2048,{}
random,42,56,random,2585760.204563265,713792.8179359464,1917010833.14475,216.34749679382722,,4.587676048278809,0,256x256,7,4,2x2,1,80,2048,{}
random,42,57,random,11802288.053462109,1422552.7231880806,1634131156.348467,103.31381408581679,,4.152027130126953,0,512x512,4,4,4x4,3,10,1024,{}
random,42,58,random,17518280.640326098,6700811.501012372,2436257483.883883,241.71966392091264,,5.154569864273071,0,256x256,7,3,8x8,1,20,512,{}
random,42,59,random,13263694.705900626,2389702.8504821234,2974016434.4899387,20.267743185109588,,4.283793210983276,0,512x512,8,2,8x8,1,20,1024,{}
random,42,60,random,13207543.76557168,2389955.375757794,2974141542.713938,21.983618385109587,,3.9296939373016357,0,512x512,8,3,8x8,1,20,1024,{}
random,42,61,random,14668147.545978222,5328072.264980119,2264398204.0118833,47.96608273691267,,4.95257306098938,0,256x256,8,1,8x8,3,80,512,{}
random,42,62,random,20329269.363368973,8278727.509742103,2831816854.6358833,392.2305599209127,,4.923205137252808,0,256x256,6,2,8x8,3,20,2048,{}
random,42,63,random,16996448.859466806,6700811.501012372,2436257483.883883,241.71966392091264,,5.024406909942627,0,256x256,7,3,8x8,2,80,1024,{}
random,42,64,random,19268341.746810965,9186511.979061246,2463611260.0118833,391.1288879209127,,4.882582187652588,0,256x256,4,1,8x8,2,40,512,{}
random,42,65,random,14574084.188763842,5323280.483040955,2264569547.883883,51.27109873691266,,3.9855101108551025,0,256x256,8,3,8x8,2,40,512,{}
random,42,66,random,4557084.104388552,713792.8179359464,1917010833.14475,216.34749679382722,,3.743135929107666,0,256x256,7,4,2x2,3,10,512,{}
random,42,67,random,3509309.9121899256,701340.0627558785,1616001207.1056707,93.97288953550958,,3.3501319885253906,0,512x512,6,2,2x2,0,80,1024,{}
random,42,68,random,6552833.639739796,701340.0627558785,1436309687.105671,93.97288953550958,,3.4785051345825195,0,512x512,4,2,2x2,0,10,2048,{}
random,42,69,random,10151200.117626341,1422552.7231880806,1634131156.348467,103.31381408581679,,3.4578020572662354,0,512x512,4,4,4x4,1,40,2048,{}
random,42,70,random,4290241.904735785,257305.87746011894,1339242007.3616712,16.24337807950959,,3.505953073501587,0,512x512,8,4,2x2,1,10,512,{}
random,42,71,random,3686902.16453368,247464.58029043855,1339074743.105671,12.510984479509588,,3.487700939178467,0,512x512,8,2,2x2,3,20,1024,{}
random,42,72,random,9213045.178563822,1145257.7973504406,1618602368.380467,62.8391836858168,,3.573610305786133,0,512x512,7,3,4x4,3,80,2048,{}
random,42,73,random,13001438.9865585,2392662.5035211826,2973953880.3779387,19.409805585109588,,4.238917112350464,0,512x512,8,1,8x8,2,80,1024,{}
random,42,74,random,6461996.9742344385,555163.1256014629,1436365441.8576708,95.21702073550958,,3.310006856918335,0,512x512,4,3,2x2,0,10,2048,{}
random,42,75,random,5627648.454728588,701340.0627558785,1616001207.1056707,93.97288953550958,,3.200002908706665,0,512x512,6,2,2x2,3,10,512,{}
random,42,76,random,4686739.521923281,401305.936736663,1423042071.361671,61.453123135509585,,2.9262452125549316,0,512x512,7,4,2x2,1,10,512,{}
random,42,77,random,17525384.6403261,6710195.726189972,2436485942.379884,246.12635192091264,,4.727159023284912,0,256x256,7,4,8x8,1,20,512,{}
random,42,78,random,12839506.688032463,2389955.375757794,2974141542.713938,21.983618385109587,,3.9981369972229004,0,512x512,8,3,8x8,1,80,2048,{}
random,42,79,random,10348640.096431043,1412238.5962376806,1839991168.3804677,100.6683036858168,,3.485215902328491,0,512x512,6,3,4x4,0,20,512,{}
random,42,80,random,2968326.952024204,1094571.4733231463,1937889529.59275,350.15445359382727,,4.919160842895508,0,256x256,4,3,2x2,0,80,512,{}
random,42,81,random,13017834.42836153,2389702.8504821234,2974016434.4899387,20.267743185109588,,4.007725238800049,0,512x512,8,2,8x8,0,40,2048,{}
random,42,82,random,17395897.829527225,4068777.3462641467,3192139608.377938,139.52886776110958,,3.9920639991760254,0,512x512,4,1,8x8,3,40,1024,{}
random,42,83,random,3014108.1090326686,401305.936736663,1423042071.361671,61.453123135509585,,3.4679276943206787,0,512x512,7,4,2x2,1,80,1024,{}
random,42,84,random,12842337.12064965,2389955.375757794,2974141542.713938,21.983618385109587,,4.384720087051392,0,512x512,8,3,8x8,1,80,512,{}
random,42,85,random,18716342.377630804,7835727.679306531,2464011062.379884,398.8405919209127,,4.3680360317230225,0,256x256,4,4,8x8,1,80,2048,{}
random,42,86,random,3286159.6630440997,388889.5660419303,1785690001.1447504,44.49236111382722,,4.2190940380096436,0,256x256,8,4,2x2,1,20,1024,{}
random,42,87,random,13263694.705900626,2389702.8504821234,2974016434.4899387,20.267743185109588,,4.150769948959351,0,512x512,8,2,8x8,0,20,1024,{}
random,42,88,random,11961534.224125281,2600318.562101825,2269937030.766151,358.2156558366524,,4.312564134597778,0,256x256,6,3,4x4,0,20,512,{}
random,42,89,random,2812339.4740945203,1094571.4733231463,2219479289.5927505,350.15445359382727,,4.577582836151123,0,256x256,6,3,2x2,1,80,2048,{}
random,42,90,random,3873394.5397283495,2225907.0456319433,1937758471.9287505,347.1560711938272,,4.307737112045288,0,256x256,4,1,2x2,3,20,512,{}
random,42,91,random,9502831.858958853,1445693.030741703,1817307551.3421512,43.626062172652304,,4.518620014190674,0,256x256,8,2,4x4,1,10,512,{}
random,42,92,random,9809021.19108676,2600318.562101825,1976294790.766151,358.2156558366524,,4.180909156799316,0,256x256,4,3,4x4,3,40,1024,{}
random,42,93,random,3406601.3090327135,401305.936736663,1423042071.361671,61.453123135509585,,3.33201003074646,0,512x512,7,4,2x2,3,40,1024,{}
random,42,94,random,2439143.1307558226,380720.5534083303,1785515257.5927503,40.494517913827224,,4.256577014923096,1,256x256,8,3,2x2,3,40,2048,{}
random,42,95,random,16922492.509516787,3506169.0367705817,3595787727.161937,145.5344309611096,,3.7283809185028076,0,512x512,6,4,8x8,2,40,2048,{}
random,42,96,random,3293668.5482599875,2225907.0456319433,1937758471.9287505,347.1560711938272,,3.9025509357452393,0,256x256,4,1,2x2,3,40,512,{}
random,42,97,random,2906231.7645336376,247464.58029043855,1339074743.105671,12.510984479509588,,3.309237003326416,1,512x512,8,2,2x2,1,40,1024,{}
random,42,98,random,3166194.497020025,249566.79439907783,1339046865.729671,11.888918879509585,,3.7110981941223145,1,512x512,8,1,2x2,3,40,512,{}
random,42,99,random,2518366.906210843,862587.779065012,1916748717.8167503,210.35073199382722,,4.760632038116455,0,256x256,7,2,2x2,2,80,512,{}
random,42,100,random,19537614.348763965,9186511.979061246,2463611260.0118833,391.1288879209127,,4.4466869831085205,0,256x256,4,1,8x8,1,20,1024,{}
