xbar_size,adc_choice,dac_choice,pe_num,tile_connection,inter_tile_bw,intra_tile_bw,run_accuracy,enable_saf,enable_variation,enable_rratio,fixed_qrange,latency_ns,energy_nj,area_um2,power_w,accuracy,run_id,trial_dir,algo,seed,eval_index,phase,elapsed_s,is_pareto,nn,dataset_module,weights_path,base_config_path,device,dataset_signature
512x512,6,2,2x2,0,80,1024,0,1,0,0,0,4698184.425413994,1329213.4080361456,1005073921.4925513,59.44778808678249,,run_20260408_190010,random_seed42,random,42,67,random,2.2580931186676025,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,2,2x2,0,10,2048,0,1,0,0,0,7028087.162818964,1329213.4080361456,893314561.4925516,59.44778808678249,,run_20260408_190010,random_seed42,random,42,68,random,2.3603427410125732,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,4,4x4,1,40,2048,0,1,0,0,0,16174122.325560857,2856008.628690927,1077831188.22984,66.08759987120662,,run_20260408_190010,random_seed42,random,42,69,random,2.454035997390747,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,4,2x2,1,10,512,0,1,0,0,0,5919047.063199159,446724.43596553215,832943199.7005515,10.112999718782488,,run_20260408_190010,random_seed42,random,42,70,random,2.0439209938049316,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,2,2x2,3,20,1024,0,1,0,0,0,4507783.827757676,431701.84715030564,832839169.4925516,7.8445101187824875,,run_20260408_190010,random_seed42,random,42,71,random,2.3425211906433105,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,3,4x4,3,80,2048,0,1,0,0,0,14593540.48649813,2287825.113169227,1067588796.1658399,40.19475507120662,,run_20260408_190010,random_seed42,random,42,72,random,2.3183696269989014,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,1,8x8,2,80,1024,0,1,0,0,0,21873252.782541726,4436627.3449631315,1939535139.3769164,10.415884816941066,,run_20260408_190010,random_seed42,random,42,73,random,2.923604965209961,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,3,2x2,0,10,2048,0,1,0,0,0,6940761.093082038,1035970.5633224761,893349238.2285513,60.20395128678248,,run_20260408_190010,random_seed42,random,42,74,random,1.9695007801055908,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,2,2x2,3,10,512,0,1,0,0,0,6769442.302367036,1329213.4080361456,1005073921.4925513,59.44778808678249,,run_20260408_190010,random_seed42,random,42,75,random,1.9697189331054688,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,4,2x2,1,10,512,0,1,0,0,0,6537522.1803867025,728585.5932356762,885062751.7005514,38.75179768678249,,run_20260408_190010,random_seed42,random,42,76,random,2.0778160095214844,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,4,8x8,1,20,512,0,1,0,0,0,38655040.401305564,14010691.921595788,1624323961.586589,155.26274515759715,,run_20260408_190010,random_seed42,random,42,77,random,3.284467935562134,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,3,8x8,1,80,2048,0,1,0,0,0,21716629.826733053,4430253.917421347,1939657527.8569164,11.786001616941066,,run_20260408_190010,random_seed42,random,42,78,random,2.8763599395751953,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,3,4x4,0,20,512,0,1,0,0,0,16816516.315013733,2837962.093420527,1213611196.1658404,64.44947507120662,,run_20260408_190010,random_seed42,random,42,79,random,2.530082941055298,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,3,2x2,0,80,512,0,1,0,0,0,4363845.293492556,2145356.7062805803,1214008615.8149135,221.58763127750822,,run_20260408_190010,random_seed42,random,42,80,random,3.042829990386963,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,2,8x8,0,40,2048,0,1,0,0,0,21880965.2461167,4430544.468251009,1939575935.5369165,10.872590416941065,,run_20260408_190010,random_seed42,random,42,81,random,3.6090950965881348,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,1,8x8,3,40,1024,0,1,0,0,0,29147103.575510886,7578538.385046603,2081830179.376916,74.90488182494107,,run_20260408_190010,random_seed42,random,42,82,random,3.3819010257720947,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,4,2x2,1,80,1024,0,1,0,0,0,4212717.566967055,728585.5932356762,885062751.7005514,38.75179768678249,,run_20260408_190010,random_seed42,random,42,83,random,2.5322632789611816,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,3,8x8,1,80,512,0,1,0,0,0,21721391.119701803,4430253.917421347,1939657527.8569164,11.786001616941066,,run_20260408_190010,random_seed42,random,42,84,random,3.023998975753784,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,4,8x8,1,80,2048,0,1,0,0,0,42017057.3636092,16342836.205076309,1642674041.586589,251.6902651575972,,run_20260408_190010,random_seed42,random,42,85,random,3.8549041748046875,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,4,2x2,1,20,1024,0,1,0,0,0,4947933.509302699,721046.8869365482,1118661829.5109136,28.010626509508167,,run_20260408_190010,random_seed42,random,42,86,random,3.1576061248779297,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,2,8x8,0,20,1024,0,1,0,0,0,22103073.943773475,4430544.468251009,1939575935.5369165,10.872590416941065,,run_20260408_190010,random_seed42,random,42,87,random,3.6495039463043213,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,3,4x4,0,20,512,0,1,0,0,0,16375861.115593964,4931765.080326505,1439885429.9636033,226.78642316034464,,run_20260408_190010,random_seed42,random,42,88,random,4.041884899139404,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,3,2x2,1,80,2048,0,1,0,0,0,4319426.143482392,2145356.7062805803,1390413095.8149137,221.58763127750822,,run_20260408_190010,random_seed42,random,42,89,random,3.4292988777160645,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,1,2x2,3,20,512,0,1,0,0,0,5518752.872664967,4448843.521209404,1213926513.5429137,219.72218327750815,,run_20260408_190010,random_seed42,random,42,90,random,4.025723934173584,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,2,4x4,1,10,512,0,1,0,0,0,14261198.478538759,2686115.3054760257,1152769715.4036033,27.529939736344616,,run_20260408_190010,random_seed42,random,42,91,random,3.4363608360290527,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,3,4x4,3,40,1024,0,1,0,0,0,15967186.232555298,4931765.080326505,1253619829.9636033,226.78642316034464,,run_20260408_190010,random_seed42,random,42,92,random,3.486585855484009,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,4,2x2,3,40,1024,0,1,0,0,0,4478983.76696705,728585.5932356762,885062751.7005514,38.75179768678249,,run_20260408_190010,random_seed42,random,42,93,random,2.107475996017456,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,3,2x2,3,40,2048,0,1,0,0,0,3550188.394654228,707248.3120373482,1118552359.8149135,25.52336250950817,,run_20260408_190010,random_seed42,random,42,94,random,3.0301568508148193,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,4,8x8,2,40,2048,0,1,0,0,0,28661311.023217037,6511346.114991731,2345078952.496916,78.10182102494106,,run_20260408_190010,random_seed42,random,42,95,random,3.6990249156951904,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,1,2x2,3,40,512,0,1,0,0,0,4778578.472664873,4448843.521209404,1213926513.5429137,219.72218327750815,,run_20260408_190010,random_seed42,random,42,96,random,3.3144500255584717,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,2,2x2,1,40,1024,0,1,0,0,0,3967730.6277577113,431701.84715030564,832839169.4925516,7.8445101187824875,,run_20260408_190010,random_seed42,random,42,97,random,2.349457025527954,1,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,1,2x2,3,40,512,0,1,0,0,0,4007676.34582322,436485.5739678527,832821831.1245515,7.466428518782486,,run_20260408_190010,random_seed42,random,42,98,random,2.6351490020751953,1,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,7,2,2x2,2,80,512,0,1,0,0,0,3764164.9757909034,1679778.188230988,1200764760.9669135,133.09151927750816,,run_20260408_190010,random_seed42,random,42,99,random,3.1963000297546387,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,1,8x8,1,20,1024,0,1,0,0,0,42833255.26680642,19111511.34162109,1642407506.674589,246.8972587575972,,run_20260408_190010,random_seed42,random,42,100,random,3.518373966217041,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,4,4x4,2,10,512,0,1,0,0,0,16649620.158764211,2305871.6484396267,1067673108.2298399,41.83287987120663,,run_20260408_190010,random_seed42,random,42,101,random,2.4818851947784424,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,1,8x8,2,40,1024,0,1,0,0,0,32621878.373837005,11143106.471518511,1509598802.674589,30.215839525597165,,run_20260408_190010,random_seed42,random,42,102,random,3.8385961055755615,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,4,2x2,2,80,2048,0,1,0,0,0,4079793.0434823837,2159155.28117978,1390522565.5109138,224.07489527750815,,run_20260408_190010,random_seed42,random,42,103,random,3.0567219257354736,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,1,2x2,0,40,1024,0,1,0,0,0,4071800.2665262325,436485.5739678527,832821831.1245515,7.466428518782486,,run_20260408_190010,random_seed42,random,42,104,random,2.2592570781707764,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,4,4x4,1,40,1024,0,1,0,0,0,12292407.526732732,1711464.6973871668,1004312084.2298402,11.585035119206628,,run_20260408_190010,random_seed42,random,42,105,random,2.0135128498077393,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,2,4x4,3,10,1024,0,1,0,0,0,20038876.19227884,5740412.947882585,1439827635.4036036,225.52706636034463,,run_20260408_190010,random_seed42,random,42,106,random,2.980055093765259,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,1,8x8,2,40,1024,0,1,0,0,0,21983513.582542017,4436627.3449631315,1939535139.3769164,10.415884816941066,,run_20260408_190010,random_seed42,random,42,107,random,3.5549681186676025,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,1,4x4,0,20,2048,0,1,0,0,0,16615554.485452563,7362470.008665147,1439798738.1236033,224.8973879603446,,run_20260408_190010,random_seed42,random,42,108,random,3.0628790855407715,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,1,4x4,1,80,2048,0,1,0,0,0,15293526.065243075,7362470.008665147,1253533138.1236033,224.8973879603446,,run_20260408_190010,random_seed42,random,42,109,random,2.9738121032714844,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,2,4x4,3,20,2048,0,1,0,0,0,17378582.545794938,5740412.947882585,1439827635.4036036,225.52706636034463,,run_20260408_190010,random_seed42,random,42,110,random,3.5296730995178223,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,7,1,4x4,3,20,1024,0,1,0,0,0,16667111.30207324,2712279.8266901076,1067525562.1178398,38.966161471206625,,run_20260408_190010,random_seed42,random,42,111,random,2.519529104232788,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,1,8x8,3,40,1024,0,1,0,0,0,33120084.373837356,11143106.471518511,1509598802.674589,30.215839525597165,,run_20260408_190010,random_seed42,random,42,112,random,3.732757091522217,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,2,8x8,1,10,2048,0,1,0,0,0,33526555.276849832,11134068.811163003,1509636879.090589,30.900554725597164,,run_20260408_190010,random_seed42,random,42,113,random,3.100494146347046,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,1,8x8,3,20,2048,0,1,0,0,0,29597156.881370455,7578538.385046603,2344793379.3769155,74.90488182494107,,run_20260408_190010,random_seed42,random,42,114,random,2.755965232849121,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,2,2x2,1,10,512,0,1,0,0,0,8166539.053915997,2911707.225850988,1390358360.9669135,220.3439992775082,,run_20260408_190010,random_seed42,random,42,115,random,2.84006667137146,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,8,4,2x2,3,80,2048,0,1,0,0,0,3559405.1687249965,446724.43596553215,832943199.7005515,10.112999718782488,,run_20260408_190010,random_seed42,random,42,116,random,2.065871000289917,1,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,3,8x8,2,10,1024,0,1,0,0,0,29319551.317357473,6494229.481494131,2344915767.856916,76.27499862494106,,run_20260408_190010,random_seed42,random,42,117,random,2.8303632736206055,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,4,4x4,1,20,2048,0,1,0,0,0,16816875.125560608,2856008.628690927,1077831188.22984,66.08759987120662,,run_20260408_190010,random_seed42,random,42,118,random,2.149801015853882,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,4,8x8,2,40,512,0,1,0,0,0,42360923.035680495,16342836.205076309,1642674041.586589,251.6902651575972,,run_20260408_190010,random_seed42,random,42,119,random,3.4082999229431152,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,1,8x8,0,20,1024,0,1,0,0,0,42833255.26680642,19111511.34162109,1642407506.674589,246.8972587575972,,run_20260408_190010,random_seed42,random,42,120,random,3.326035261154175,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,1,2x2,2,20,1024,0,1,0,0,0,5454506.264182469,1920521.5611562848,893297223.1245514,59.06970648678248,,run_20260408_190010,random_seed42,random,42,121,random,2.1422410011291504,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,3,2x2,2,80,2048,0,1,0,0,0,3096095.9946542145,707248.3120373482,1118552359.8149135,25.52336250950817,,run_20260408_190010,random_seed42,random,42,122,random,2.34679913520813,1,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,2,4x4,1,80,512,0,1,0,0,0,15940262.134398272,3173273.222977087,1213569040.13384,63.63041267120662,,run_20260408_190010,random_seed42,random,42,123,random,2.4028632640838623,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,2,2x2,3,20,1024,0,1,0,0,0,5564421.425413954,1329213.4080361456,1005073921.4925513,59.44778808678249,,run_20260408_190010,random_seed42,random,42,124,random,2.1641781330108643,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,4,2x2,3,40,512,0,1,0,0,0,4884439.68298266,1050973.7837000762,893418591.7005514,61.716277686782476,,run_20260408_190010,random_seed42,random,42,125,random,1.9870860576629639,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,2,4x4,3,20,1024,0,1,0,0,0,17380780.192279313,5740412.947882585,1253562035.4036033,225.52706636034463,,run_20260408_190010,random_seed42,random,42,126,random,2.6616289615631104,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,3,4x4,2,80,2048,0,1,0,0,0,15225855.38607043,4931765.080326505,1253619829.9636033,226.78642316034464,,run_20260408_190010,random_seed42,random,42,127,random,2.694772243499756,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,8,3,4x4,1,20,1024,0,1,0,0,0,12539854.437242623,2684600.1489854166,1152827509.9636033,28.789296536344615,,run_20260408_190010,random_seed42,random,42,128,random,2.4083077907562256,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,2,4x4,3,20,512,0,1,0,0,0,17385175.485248063,5740412.947882585,1439827635.4036036,225.52706636034463,,run_20260408_190010,random_seed42,random,42,129,random,2.118533134460449,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,1,4x4,3,40,1024,0,1,0,0,0,17013722.980197974,3849696.154141408,1213547962.1178398,63.220881471206624,,run_20260408_190010,random_seed42,random,42,130,random,2.0919790267944336,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,4,1,8x8,3,40,512,0,1,0,0,0,43098894.91485325,19111511.34162109,1642407506.674589,246.8972587575972,,run_20260408_190010,random_seed42,random,42,131,random,3.4501969814300537,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
256x256,6,1,4x4,1,20,512,0,1,0,0,0,16538673.804695928,7362470.008665147,1439798738.1236033,224.8973879603446,,run_20260408_190010,random_seed42,random,42,132,random,2.480128049850464,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,4,2x2,1,80,1024,0,1,0,0,0,4616200.606029541,1050973.7837000762,893418591.7005514,61.716277686782476,,run_20260408_190010,random_seed42,random,42,133,random,1.9571702480316162,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,6,2,4x4,1,20,512,0,1,0,0,0,16904134.934398238,3173273.222977087,1213569040.13384,63.63041267120662,,run_20260408_190010,random_seed42,random,42,134,random,2.147944211959839,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
512x512,4,2,4x4,3,80,512,0,1,0,0,0,16235231.334398204,3173273.222977087,1077704720.13384,63.63041267120662,,run_20260408_190010,random_seed42,random,42,135,random,2.2502081394195557,0,vgg8,MNSIM.Interface.cifar10,/Users/bytedance/workspace/MNSIM-2.0/cifar10_vgg8_params.pth,/Users/bytedance/workspace/MNSIM-2.0/SimConfig.ini,cpu,3a30f9cf7748
